         1.11077         1.05666        -0.74013     11130.28386
         1.18116         0.85460        -0.08223     10357.76845
         0.90159         0.86159        -0.27093      1903.32585
         0.96472         1.08549        -0.81498      9732.45604
         0.86214         0.84356         0.25664     11289.06919
         1.02032         1.05277        -0.47376      4144.35370
         1.27642         0.92386        -0.44391     13640.68191
         1.18250         0.99088         0.02878      9799.35743
         0.94937         0.77203        -0.41994      9734.74073
         0.93838         1.27143        -0.71263     16897.87386
         0.80313         1.05107        -0.58108     10214.89064
         0.86492         1.32709         0.07563     17913.40590
         0.78703         0.94510         0.02043      9357.25624
         1.15840         0.99746         0.08893      9498.57343
         1.21950         0.90969        -0.25513     10081.97308
         1.16724         0.86350         0.18467     12174.02912
         0.91439         1.16016        -0.08253      7568.88924
         0.89870         1.11001        -0.09309      5556.82594
         0.99299         1.30650         0.18553     17515.41352
         1.12538         0.90557         0.24542     10399.18763
         0.86118         1.20263        -0.04677     11266.44861
         0.97462         0.91009        -0.58986      2187.46099
         1.20357         0.97780        -0.16874      9347.93204
         1.06603         0.98391        -0.86708     10544.73889
         1.32112         1.04922        -0.02918     17528.66696
         0.97602         0.96530         0.01584      2304.04612
         1.20008         0.95047        -0.18197      8908.12827
         0.94314         0.86044        -0.29463      1644.85336
         1.08145         1.12378         0.24622     12843.04950
         0.98288         0.83176        -0.47956      4476.70490
         0.77015         0.94780        -0.16505      9769.63282
         0.86379         1.39098        -0.13152     19946.41884
         1.00828         1.20264         0.06436     11466.59805
         0.88619         0.90201        -0.12377      1702.22922
         0.89892         0.82879        -0.64199      6170.61312
         0.96749         1.23957        -0.36719     11180.83970
         0.74411         0.81991        -0.43111     18025.63185
         0.94906         1.11734        -0.59331      6939.73369
         1.07908         0.81080        -0.01038      9488.31439
         1.23596         0.99705         0.21890     14849.07207
         1.06772         0.85526        -0.22366      4876.95342
         1.07053         0.90861         0.22424      8046.52625
         1.01477         0.84551        -0.75008      8192.93519
         0.85882         0.80192        -0.24472      7403.90084
         0.81989         1.00581         0.26343     11406.64059
         1.16618         1.07079        -0.45042     10394.49088
         1.16476         0.95586        -0.05785      7819.08418
         1.11341         0.83069        -0.80517     14868.20188
         0.95027         0.96076         0.15372      4215.71875
         0.91683         0.83323         0.39499     14483.11122
         1.19744         1.00013        -0.12263      9606.05881
         0.80700         1.06757        -0.00795      9441.70514
         0.78748         1.10127        -0.26167     11762.59135
         0.99383         1.06330        -0.26396      3210.96809
         0.98271         1.02451        -0.56842      3288.79711
         0.93247         1.24385        -0.29306     11118.33073
         0.78040         0.92149        -0.49869      9144.88362
         0.94057         1.05452        -0.30172      2360.55545
         1.19087         0.82870        -0.06579     12461.22024
         1.03790         1.10055         0.02776      7361.88877
         1.00667         1.15172        -0.10415      7680.23098
         0.90986         1.12023         0.25057     10240.45603
         0.87710         1.13322        -0.58072      8832.21476
         1.30585         0.92802        -0.00651     14918.27109
         0.90637         0.98927        -0.82237      6758.22057
         1.03252         0.93499        -0.22355      1705.07342
         0.84050         0.81565        -0.48391      7741.09588
         0.93040         0.97539         0.36600      9458.29294
         1.25381         1.01933        -0.28651     12564.12385
         1.13667         1.19869        -0.26829     14086.18319
         0.90126         1.04503         0.03069      4288.04555
         1.15408         1.12225        -0.42472     11712.90023
         1.02442         1.09101        -0.15964      5233.62167
         0.94297         0.85721        -0.41779      2056.46231
         1.02919         0.93304        -0.30427      1539.07422
         0.85710         0.84921        -0.18226      4237.97814
         0.89646         0.83574        -0.20821      3589.39538
         0.92360         0.96518         0.04232      2543.26134
         1.04192         0.97351         0.02160      3871.02103
         1.06306         0.99649         0.17953      7123.21540
         0.87992         1.09265        -0.29560      4826.88052
         1.13818         0.86919        -0.61708      9940.99655
         1.11979         0.82804        -0.73491     13774.31415
         0.93044         0.86135         0.13046      5630.87504
         0.95889         0.88462        -0.18235      1126.56080
         1.19581         0.82198        -0.40260     13626.99696
         0.77773         0.88417         0.29052     17078.60275
         1.01294         1.06261        -0.31222      3622.96833
         1.06999         0.93753        -0.39445      3182.30986
         0.82012         1.13541        -0.33854     10321.40873
         0.99403         0.87473        -0.03905      2999.20129
         0.99932         1.00889         0.20863      6308.14756
         0.84979         1.04155        -0.00941      5563.57936
         0.99972         0.87661        -0.00898      3365.09195
         0.94603         0.98615        -0.03160      1817.33611
         1.11355         1.05936        -0.70951     10743.07704
         1.06009         1.09764        -0.19822      6489.62524
         0.91020         0.98727         0.22894      6298.18949
         1.01290         1.09312        -0.65091      7523.93008
         1.06448         1.07131        -0.68176      8716.75249
         1.15741         0.86872         0.12524     10650.21835
         0.87771         0.90435        -0.64426      3518.74717
         0.86655         0.97202         0.02740      3787.27651
         1.14032         0.95807        -0.72704     10267.23526
         0.81153         0.85565        -0.51178      7500.85621
         0.87693         1.28490        -0.56653     16732.01050
         1.03630         0.90212        -0.24640      2132.26604
         0.92778         1.14488         0.56549     19621.47470
         1.06705         0.89704        -0.15398      3571.83615
         0.91866         0.87028         0.48862     15853.62606
         0.99743         1.31110        -0.57307     16881.33150
         1.00015         0.93767        -0.47234      1376.50020
         0.81965         1.06637        -0.41676      7655.29263
         1.18354         0.90950        -0.42026      8862.43608
         0.85246         0.82006        -0.22918      6162.94490
         1.06930         1.17466        -0.62519     12511.31311
         0.93576         0.97372        -0.15256       678.05849
         1.12070         1.09344         0.21567     12626.42795
         1.19386         1.05802        -0.53748     12016.14656
         0.90113         1.27129        -0.09412     13088.91586
         1.05284         1.01101         0.01143      4753.61268
         0.82657         1.14957        -0.18982     10257.88507
         1.08113         1.00026        -0.10407      4547.73534
         0.80190         1.01284        -0.44154      7561.09916
         0.90491         0.87935        -0.33560      1149.30610
         1.01298         1.08504        -0.39272      4703.40839
         1.10306         0.91764         0.31572     10961.41603
         0.90876         0.98974        -0.03917      2055.18441
         0.91343         0.88548         0.55067     17956.57915
         1.06143         0.92940        -0.10308      3216.11301
         0.88029         0.89144         0.01450      3608.62170
         1.11905         1.03037        -0.10785      6815.91579
         1.17204         0.96311        -0.85992     15111.50449
         0.92832         1.13472         0.29350     11469.93613
         0.91624         0.81713        -0.42625      4792.15798
         0.84148         0.93589         0.16994      7436.46977
         0.79492         1.02375        -0.39345      8346.50641
         0.85134         1.03757        -0.55475      5521.04017
         1.06071         0.82690        -0.39481      6712.52373
         0.85925         0.88346        -0.03482      4014.97694
         1.08328         0.95292        -0.26474      3470.71228
         0.89430         0.84509        -0.32679      2858.24495
         1.11035         1.12489        -0.60727     11545.10029
         0.88453         1.22725        -0.29774     11173.02536
         0.80416         1.10404        -0.24730     10083.70538
         0.94837         0.97926         0.26494      6688.68015
         1.24950         1.00172        -0.53421     13356.93418
         0.73378         0.95125        -0.24403     15448.38855
         0.94128         1.07225        -0.57204      4697.03315
         0.94806         1.20927         0.18133     12463.22447
         1.04391         1.16867        -0.29110      9048.27149
         1.03162         0.84105         0.25600     10241.09757
         1.00234         0.95121        -0.39070      1012.73330
         1.32918         0.87885        -0.41039     17274.57362
         0.90140         0.84539        -0.66540      5365.61397
         0.92743         0.78813        -0.87340     14737.66228
         1.04057         1.03446         0.00191      4880.81960
         1.13888         0.93504        -0.81437     12231.85304
         1.08430         0.87430         0.33009     11794.00629
         1.04468         1.14651         0.04202      9656.41758
         1.22214         0.89915         0.14710     12912.86196
         1.08514         1.00670        -0.67062      7366.57828
         1.09941         0.92536         0.09696      6667.26783
         1.32315         0.92232        -0.56453     17381.24867
         1.28297         1.06131        -0.56555     16864.14447
         0.93802         1.05650        -0.64344      5045.68965
         0.87977         1.13394        -0.18991      6710.01727
         0.98753         0.92543         0.23961      6324.76906
         0.78628         1.03588        -0.37313      9644.01288
         1.19928         1.05738         0.06765     12767.48255
         1.05337         1.00239        -0.91593     11892.08968
         0.95787         0.94798         0.05779      2620.86483
         1.10305         0.84215        -0.21598      7056.74068
         0.79440         1.09381        -0.38605     11120.45052
         1.00731         1.03080        -0.32712      2448.23225
         1.05004         0.93041        -0.92353     11339.50745
         1.05120         1.02651        -0.11716      4041.16061
         1.04712         1.02770        -0.49604      4331.56996
         0.93188         0.88323        -0.27719       796.65687
         0.88023         0.84841        -0.94075     11967.03911
         1.09465         0.79949         0.18810     13763.90809
         0.95230         0.89031        -0.08751      1568.50974
         0.98184         0.92518        -0.11887      1056.07518
         1.12351         1.03524         0.03313      8281.57332
         1.10806         0.92978        -0.14625      4784.69073
         1.26126         0.89063        -0.47420     13850.95630
         1.07634         0.84845        -0.10665      6004.49743
         0.83289         0.88631         0.19039      9340.69674
         0.88084         0.89042         0.04523      4069.82173
         1.18841         1.17568        -0.37997     15540.52187
         0.94545         1.07210         0.01026      4540.60146
         0.87601         0.97875        -0.44987      1840.62652
         1.03837         0.93893        -0.38525      1997.14217
         1.22991         0.92368         0.28328     15183.66400
         1.08809         0.93529        -0.71430      7582.23123
         1.09892         1.23520        -0.23150     14304.42123
         1.12459         1.10012        -0.38584      9279.14378
         1.26654         0.92307         0.32407     17576.15060
         0.94776         1.07414         0.01105      4625.33712
         0.86504         0.91649        -0.20359      1747.48461
         1.10449         1.14943         0.33867     16564.56433
         0.79803         0.83377        -0.86428     16173.00188
         1.04515         1.19921        -0.02856     11469.06257
         0.97932         1.02799         0.24822      7244.52094
         0.87170         0.89606         0.13959      5925.25226
         1.10727         0.86794        -0.82066     12563.58316
         1.02001         0.97279        -0.02934      2720.26221
         0.97799         1.11652        -0.50388      6121.34381
         0.81847         1.11352         0.02314     10497.64433
         0.94908         1.18400        -0.53071      9474.50903
         1.21508         0.88876         0.14630     12818.02537
         0.85014         0.92800        -0.58209      3732.79612
         1.00298         0.87283        -0.33213      2025.09871
         1.11357         1.05938        -0.84230     13751.70064
         1.07486         0.78557        -0.27207     10882.80490
         0.95333         1.00079        -0.41143      1074.75070
         0.91494         0.83009        -0.88230     10853.41995
         0.81311         0.79653        -0.24118     10872.30782
         0.96343         0.91995         0.17785      4870.14894
         1.15443         0.91744        -0.52464      8144.48642
         0.92577         0.98077         0.34511      8940.30357
         1.25291         0.89907         0.17302     14666.73580
         0.77993         1.14440        -0.34211     15022.30544
         0.85088         0.86684        -0.53454      4407.77758
         0.98293         1.02886        -0.61706      4035.55912
         0.99422         0.80729        -0.04073      7106.85844
         1.00692         0.82121         0.25030     11004.42756
         1.05482         1.05546         0.10922      7249.80326
         1.04456         0.95925         0.06690      4383.40966
         0.80004         0.81390        -0.15632     10805.50535
         0.84324         0.88932         0.39126     14441.53596
         0.96447         1.16792        -0.34231      7463.07245
         0.97221         0.97079        -0.19501       641.26669
         0.93353         1.01022         0.03914      3110.32791
         1.27352         0.93302        -0.59119     14995.18925
         1.09555         1.03298        -0.67347      8517.05578
         0.93692         0.84225        -0.84153      8920.26000
         0.85220         0.96507         0.23961      8370.66881
         1.24173         0.96978        -0.52416     12455.67360
         1.19992         0.90023        -0.08092      9685.36565
         1.25261         0.87529        -0.74270     18238.85670
         1.24009         0.96516         0.06908     12551.85491
         1.00845         0.87718         0.12952      5501.78550
         0.93994         1.13206        -0.08063      6147.63396
         0.85045         1.18806        -0.04952     11083.32428
         1.05401         0.80473         0.22909     12872.38955
         1.20554         0.83706         0.25772     16385.79499
         1.08537         1.02388        -0.12620      5152.89706
         1.00593         1.14629         0.00029      8187.28911
         1.11101         1.04522        -0.72760     10524.69350
         0.75598         1.03829         0.08452     15597.43933
         0.99295         0.89931        -0.04972      2180.25451
         1.01935         1.00515        -0.74071      6293.14811
         0.83539         1.01798        -0.09887      4965.62975
         1.10880         0.94246        -0.69757      8181.72501
         1.02055         1.24475        -0.10393     12493.54361
         0.94571         0.96707         0.51037     14152.70584
         0.79661         0.94076        -0.29318      6318.04020
         0.89902         0.78017        -0.36027      8597.48476
         1.03529         1.06079         0.11460      6913.61100
         0.91874         0.78152        -0.37556      8241.27124
         0.94989         1.05080         0.08965      4843.33561
         1.18499         1.02276        -0.26317      9215.74760
         0.91243         0.89451         0.24281      7149.36273
         0.91430         0.90744         0.02415      2626.32284
         1.03064         1.18270        -0.52432     10528.05085
         1.07795         1.01279         0.08894      6571.80378
         0.88278         1.31930         0.13832     17604.45702
         1.06551         1.22199        -0.40623     12691.06416
         1.14985         0.92816         0.27727     11707.11549
         1.15669         1.12626        -0.12113     12004.40737
         1.22535         0.96561        -0.07149     10694.31523
         1.14591         0.93094        -0.55776      7935.34937
         0.88664         1.22945         0.05992     12497.49365
         0.86543         1.05364        -0.99657     15713.48855
         1.06403         1.01773         0.04305      5634.58982
         1.18701         1.10758        -0.39396     12510.10790
         1.07815         0.99559         0.03825      5593.34041
         1.29494         0.89047        -0.38531     14906.12744
         0.83694         0.92146         0.15229      7483.76493
         0.93692         0.94404         0.38189      9901.11655
         0.91826         0.78283        -0.94567     17572.82261
         0.99500         1.00522        -0.51735      2474.59046
         1.06549         0.89201         0.35182     11272.35473
         0.82462         1.12583        -0.09314      9639.03935
         1.10109         0.90642        -0.11473      4911.16682
         1.10165         1.06375        -0.55000      8082.00847
         0.92888         0.99280        -0.03769      1905.39846
         0.94505         0.78696        -0.32211      7430.00203
         1.10888         1.03181        -0.22009      6000.75168
         0.91884         0.87972        -0.01408      2751.27863
         0.94249         1.03206        -0.92319     10621.45658
         1.08117         1.13496        -0.63862     11278.64384
         1.04997         0.81508        -0.59745      9215.03144
         1.09817         0.97676        -0.37585      4488.27729
         1.01534         1.29276        -0.08639     14810.95868
         0.94142         0.89498        -0.19585       711.98720
         0.76540         0.97777        -0.09551     11111.04197
         1.01285         0.86856        -0.79837      7973.35413
         1.20401         0.93995         0.06354     10671.88094
         1.12727         0.84918        -0.67214     11383.42768
         0.87262         1.06159         0.37608     12493.94862
         0.80096         1.01979        -0.15992      7460.03490
         0.92102         0.87118        -0.44527      1613.07094
         0.91472         1.01879         0.01547      3173.99487
         1.04795         1.08912         0.37373     13217.97720
         0.95660         1.16122        -0.34255      7086.66663
         0.96392         0.85788        -0.17572      2225.43624
         0.86078         0.87639        -0.86350      9241.98906
         1.03204         0.94627        -0.30340      1618.69785
         0.80530         1.08371        -0.44496      9928.17612
         0.83853         0.90426        -0.24861      3133.54587
         1.07582         1.24489        -0.49462     14756.83221
         0.83345         1.03163         0.00521      6416.87954
         0.94047         0.89638         0.40673     11504.29711
         1.12835         0.82686        -0.43282      9995.30072
         1.10741         1.08899        -0.48028      8632.88895
         0.96730         1.08509         0.01431      5176.91172
         1.11670         1.19940        -0.25946     13254.99896
         0.90719         1.13882        -0.91863     15692.02955
         0.97632         0.86549        -0.39592      1941.53340
         1.11411         1.15821         0.28998     16336.38879
         0.87404         0.92134         0.36977     11322.24369
         0.85898         1.18151        -0.48989     11108.04358
         0.93169         0.86121        -0.53258      2646.79184
         1.02676         1.03131         0.17347      6746.94091
         0.80131         1.08257        -0.34872      9687.95739
         0.82755         0.83112        -0.79464     11929.63025
         0.88900         1.19384        -0.73219     14179.99711
         1.17955         1.13464        -0.58392     14754.67795
         1.22178         0.91417        -0.15495     10219.11522
         0.99288         0.89279         0.01493      3045.37775
         0.85099         1.06833         0.01701      6640.06263
         0.83563         0.91027         0.43903     16073.78104
         1.01935         1.00170         0.18110      6051.83440
         0.98624         1.06652        -0.20410      3291.14404
         0.85529         0.91896         0.46230     15561.67941
         0.95023         1.14066        -0.30718      5998.12793
         0.93530         1.13084        -0.22537      5534.52010
         0.80129         1.08864         0.34458     16886.95417
         1.26305         0.87931         0.16681     15522.06505
         0.83769         0.98360        -0.85673     10339.76843
         0.91722         0.82047        -0.57329      5718.70162
         0.93740         0.87329        -0.22898      1223.81466
         0.91278         1.02532        -0.38157      1758.87336
         0.92012         1.13856        -0.13318      6251.82752
         1.08850         1.14749         0.26867     14491.03571
         0.89378         0.90648        -0.28397       732.06789
         0.87874         0.92523         0.14944      5354.46036
         1.09302         1.06570        -0.05903      7196.31822
         1.04794         1.01198        -0.97210     13858.97314
         1.14593         1.00073        -0.17237      6985.48759
         0.81768         1.06871        -0.09868      7851.44031
         0.94167         0.90902        -0.03131      1716.78968
         1.04652         0.77260        -0.35619     11705.20362
         0.89074         1.22675        -0.69281     15117.59140
         0.86509         0.99554        -0.39229      2331.93229
         1.24382         1.03867        -0.08337     13072.70613
         0.98077         0.93279         0.17614      4848.39741
         1.05397         0.87510         0.05124      5537.82973
         0.90183         0.88568        -0.84441      7235.28440
         1.10985         0.97234         0.25353      9781.41227
         1.05449         0.87758        -0.93622     13072.26711
         0.93733         0.99002         0.13766      4227.41600
         0.83557         0.82695         0.06820      9608.39961
         0.95724         1.19214        -0.09947      8864.36725
         0.91778         0.96412        -0.36358       323.92616
         1.23780         0.97341        -0.55690     12642.52892
         0.82919         1.22118        -0.46561     14956.52860
         0.88220         0.85760        -0.38206      2608.72794
         1.17074         1.05875        -0.29401      9634.74224
         1.19763         0.82163        -0.61559     16305.93184
         1.04956         0.86348        -0.91014     12639.59098
         1.06120         1.12969        -0.56741      9404.35959
         1.02328         1.08045        -0.09311      5141.65689
         1.01185         0.93925         0.19592      5677.28177
         0.76906         1.06225        -0.03145     13242.64958
         0.97410         1.10052        -0.12456      4756.84037
         1.20510         0.88897         0.40531     17495.66303
         1.17665         1.09762        -0.19097     11470.18295
         0.81597         1.03603        -0.53160      7781.96452
         0.89948         1.05124        -0.46840      3353.12158
         0.89425         1.08670         0.01603      5668.76532
         1.09928         0.83229        -0.09180      7981.48224
         0.94361         1.22851        -0.77324     15875.04347
         1.28490         0.91746        -0.11557     13425.15088
         1.07564         0.80827         0.32291     15338.67855
         0.83171         1.03595        -0.39703      5446.66006
         0.78378         0.83139        -0.52836     12048.22918
         0.96449         0.77700        -0.46043      9517.80355
         1.02378         1.20993         0.14118     13128.67232
         0.90903         1.04614        -0.43345      2750.44752
         0.90429         0.90475        -0.40466       716.90938
         0.94009         1.33647        -0.59554     18272.70409
         1.15245         1.18228         0.27937     18830.49030
         0.90011         1.09906        -0.58913      6570.28483
         1.08307         0.94842        -0.49960      4399.67807
         1.01163         1.30359        -0.31012     14920.41682
         0.96601         0.96040         0.08291      3086.11384
         0.85492         0.93256        -0.55181      3142.38441
         1.03032         0.87812        -0.71815      6472.48669
         1.06101         0.79647        -0.39247      9526.00334
         0.92131         1.02361         0.22753      6703.24553
         0.92862         1.01227        -0.78082      6142.55484
         1.13986         0.90666        -0.00401      7369.19523
         0.90835         0.91233        -0.46917       881.80749
         1.02910         0.81445         0.02908      8042.18597
         0.84910         0.85275        -0.06938      5353.60243
         1.26388         0.89898        -0.21623     12524.73545
         0.98689         0.88232        -0.23887      1378.14441
         1.20551         1.05553        -0.86099     18469.37071
         1.12732         1.09343        -0.12868      9261.62122
         0.85186         1.01514        -0.29668      3261.13264
         0.97973         1.10569         0.14711      7827.90950
         1.01976         1.02530        -0.12245      3041.90274
         0.97643         1.15070        -0.04680      7458.66221
         1.31665         0.89214         0.08225     16649.58130
         0.92866         0.94903        -0.65805      2649.53742
         1.12477         1.26581         0.01585     18149.60642
         1.00329         1.01061         0.36375      9986.01274
         0.92120         1.11837        -0.55827      6706.88350
         0.86524         0.96965        -0.45848      2170.95683
         1.02418         1.05469        -0.42953      4030.59791
         0.82227         0.85515        -0.02690      7437.51779
         1.17378         0.92599        -0.01807      8543.09310
         0.96092         1.14320        -0.70855     10057.42783
         0.75962         0.86786        -0.43624     12694.87264
         1.00156         0.85859        -0.29335      2566.63726
         0.93887         1.03071        -0.03615      2757.71208
         1.00752         1.00332        -0.25832      1710.65212
         1.01256         1.36362        -0.16231     17897.58561
         0.97106         1.01482        -0.56998      2858.82105
         0.92206         1.07709        -0.83152      9856.40982
         0.77466         0.96101        -0.21285      9111.42252
         0.93853         0.87401        -0.46104      1562.74616
         0.91818         0.90841         0.25099      6930.17937
         1.08877         0.80334        -0.03864     10275.76918
         0.74126         0.88748        -0.27696     14551.54357
         0.94033         0.77613         0.19055     13626.12272
         0.77702         1.04854        -0.55201     12886.27388
         1.02351         0.80501        -0.25113      6957.99526
         0.87983         1.25282        -0.38562     13071.57314
         1.06700         0.89242        -0.89954     11942.86507
         0.81456         0.84991        -0.86639     13559.49157
         0.73546         0.95497        -0.41770     15817.61396
         0.93579         0.98047        -0.04763      1578.41757
         1.30903         0.90161         0.01844     15552.38684
         1.07166         0.85309        -0.25250      5110.82903
         0.91229         1.05897        -0.94962     12781.16806
         0.94343         1.02483        -0.90439      9781.20466
         0.92925         0.98761        -0.92885      9504.73983
         0.98254         0.84065        -0.16905      3445.31476
         1.12208         1.01697         0.33711     12746.31158
         1.10776         1.25431        -0.62784     17827.87073
         0.80373         1.05469        -0.57739     10251.39120
         0.86558         0.76883         0.09967     14311.10177
         1.01292         0.83928        -0.37495      4107.05699
         0.98994         0.77235        -0.50977     11107.25621
         1.27511         1.11576        -0.37129     17101.18047
         0.86934         0.86445         0.05065      5467.80458
         0.88609         1.19325        -0.64594     12608.63684
         0.82024         0.86269        -0.06923      6762.83957
         0.85886         1.08731         0.09307      7873.68652
         0.87561         0.81867        -0.60143      7017.41847
         0.95737         0.98295         0.48453     13152.46909
         1.06577         1.16477        -0.34350      9675.97250
         1.04502         0.96580        -0.54173      3439.89980
         1.09361         1.05995        -0.65156      8937.66738
         1.07192         1.03968         0.07397      6872.76249
         1.01633         0.88839        -0.60761      3885.92820
         1.06639         1.06806        -0.08865      6071.39246
         0.97737         1.00153        -0.25982      1085.29677
         1.25125         0.88225         0.18195     15120.49023
         1.00633         0.80606        -0.25511      6378.74731
         0.96305         1.31574        -0.05438     15175.94521
         1.13489         0.84069         0.02491      9858.01971
         1.02529         0.88249        -0.20804      2377.79760
         0.91704         1.04198         0.44007     12784.94184
         1.20666         0.80587        -0.32686     15188.31727
         1.04363         0.81837         0.19672     10793.73561
         1.06258         0.85729        -0.03541      5597.15669
         1.03859         1.29715        -0.00600     16194.64851
         0.99472         0.93614        -0.65120      3224.07797
         1.15322         1.07069        -0.42625      9636.27507
         1.10496         0.89789        -0.57689      6739.56385
         0.82720         0.92533        -0.68691      6737.75277
         0.94490         0.82800        -0.16415      3929.38570
         1.05205         1.13499        -0.45247      8312.71155
         0.87460         1.04648        -0.84298     10065.83763
         0.94721         0.89813        -0.35227       463.99097
         1.11302         1.00734         0.17734      9069.11318
         1.00463         1.23688        -0.70383     15210.72574
         0.89568         1.18413        -0.15746      8706.40554
         1.05843         0.86563        -0.19674      4110.35764
         0.97750         1.10976        -0.68680      8208.88169
         1.25977         0.95946        -0.11418     12120.05451
         0.98374         1.06408        -0.14500      3387.58091
         0.89063         0.95395         0.07738      3590.27233
         1.07374         1.01090         0.15978      7424.27412
         1.12094         1.18579        -0.72461     16612.36159
         1.11906         1.20213        -0.20856     13554.43476
         1.17432         0.91198        -0.17448      7877.60187
         1.29959         0.98014        -0.31110     14170.07741
         0.97665         1.31114         0.12774     16699.67794
         0.87266         1.25128        -0.57948     15284.69166
         1.09421         1.02174        -0.38903      5286.92521
         0.93523         1.04472        -0.65305      4762.54013
         1.13682         0.97254         0.06317      7857.19186
         0.87399         1.09004        -0.32483      4983.00011
         0.81316         0.78692        -0.47428     12612.67264
         0.82352         0.79567         0.01878     12288.71600
         0.89441         1.16858        -0.39280      8279.70094
         1.28803         1.04800        -0.70463     18771.85878
         0.88651         1.04997         0.13770      6341.44195
         0.89965         0.79592        -0.71273     10366.39694
         1.05127         0.90798        -0.22316      2565.71765
         0.85290         1.01874         0.41072     13638.55571
         1.16433         0.96637        -0.01694      8198.45627
         0.90700         0.91873         0.13382      4376.72681
         1.07320         1.19230        -0.25792     11179.19978
         1.05519         1.03089        -0.03953      4853.52578
         0.91194         1.03212        -0.07400      2666.00091
         1.04072         1.03260        -0.81797      9449.12970
         0.94001         0.91725        -0.75230      4350.76687
         1.28519         0.93559         0.23080     16644.13356
         0.76826         1.07576        -0.50493     14735.60441
         1.04199         0.91419         0.39976     11585.34653
         1.01525         0.96283        -0.03702      2429.97649
         0.88457         0.97049        -0.45950      1482.79159
         0.83602         0.94024        -0.85109      9600.07318
         1.11816         0.78598        -0.03373     13280.26285
         0.82960         1.00843        -0.77865      9726.34101
         1.05334         0.98254        -0.08575      3355.79169
         0.82694         1.02719        -0.13082      5594.44135
         1.00453         0.84579         0.11321      6567.41439
         0.79227         1.07724        -0.70486     14662.46307
         1.31737         0.92927        -0.02032     15371.07559
         0.84219         0.88823        -0.82233      8881.58017
         0.97622         0.99045        -0.93845     10215.04066
         1.07378         0.93366         0.16894      6839.28213
         0.94586         1.15714        -0.16936      6865.00982
         0.89564         0.99863        -0.37869      1342.44681
         0.81105         1.09198        -0.37983      9297.41979
         1.14554         0.82421        -0.38375     10719.63723
         0.75336         1.02033        -0.27179     13414.31034
         0.98264         1.07674         0.02976      5229.30356
         0.84952         0.98286        -0.11434      3272.99276
         0.84626         1.08516         0.11074      8692.33793
         0.85997         0.93042        -0.50440      2458.52232
         1.13362         1.18465        -0.69585     16558.76272
         0.94017         0.94598        -0.56285      1382.76380
         0.90407         1.15102        -0.02341      7734.90524
         0.99470         1.04528        -0.32989      2636.39638
         1.01349         1.27019        -0.03077     13996.00393
         1.01638         1.06141         0.33806     10732.62769
         0.94847         0.82245        -0.25852      4027.79071
         0.78630         1.01873        -0.76587     14220.44748
         0.89272         1.06691        -0.77884      8707.69003
         0.82015         0.99517         0.10981      8054.92700
         0.90250         1.23480        -0.43832     11804.32735
         1.00886         0.98632        -0.27825      1386.20928
         1.06147         0.89940        -0.07005      3843.88727
         1.00606         0.89778        -0.30599      1333.47351
         0.96619         0.87923        -0.46941      1656.38373
         0.90013         1.08990        -0.38625      4402.25686
