0.945350	0.907660	-0.193290	-8391.919996
0.903730	0.925910	-0.216060	-8390.693256
0.984730	0.926300	-0.321780	-8389.476736
0.935980	0.966240	-0.430480	-8376.993276
0.894740	0.928320	-0.339630	-8372.669936
0.944110	0.987800	-0.267850	-8366.073746
0.944440	0.896490	-0.368140	-8357.985266
0.939250	0.896570	-0.234620	-8346.036826
0.979600	0.917330	-0.358570	-8343.541616
0.978530	0.955850	-0.208370	-8339.815556
0.914830	0.939410	-0.161690	-8338.082996
0.929260	0.923190	-0.149660	-8323.269066
0.986910	0.944060	-0.361050	-8315.567516
0.932980	0.970090	-0.431660	-8315.353746
0.906690	0.920760	-0.422340	-8315.026926
0.968860	0.938750	-0.160420	-8308.919616
0.969190	0.965840	-0.188680	-8305.658826
0.926600	0.941630	-0.138540	-8302.435606
0.960810	0.985320	-0.252500	-8301.187096
0.899300	0.967400	-0.327780	-8298.239016
0.925700	0.891260	-0.305040	-8297.670916
0.972130	0.915010	-0.193810	-8281.354496
0.974400	0.951020	-0.172880	-8280.580406
0.914150	0.894420	-0.318840	-8276.834536
0.893500	0.955230	-0.345000	-8273.620206
0.977390	0.969410	-0.219450	-8266.447956
0.959640	0.904610	-0.193690	-8262.553396
0.971640	0.923840	-0.166430	-8245.870016
0.965910	0.987650	-0.307960	-8239.651986
0.972210	0.970790	-0.195010	-8238.529706
0.897350	0.959150	-0.382320	-8235.687396
0.906310	0.980970	-0.324620	-8227.875366
0.995390	0.939820	-0.318140	-8222.696176
0.990830	0.940450	-0.372460	-8211.697646
0.975640	0.939060	-0.437210	-8211.274766
0.928510	0.963330	-0.137990	-8202.040526
0.971540	0.920110	-0.435860	-8198.307086
0.913340	0.943850	-0.468380	-8188.976786
0.953260	0.932750	-0.120540	-8175.952526
0.901280	0.975260	-0.240330	-8174.416636
0.957650	0.890310	-0.347060	-8170.260526
0.955360	0.888240	-0.290690	-8169.964676
0.940810	0.996900	-0.252150	-8166.958186
0.912920	0.898840	-0.211930	-8164.675686
0.963490	0.959480	-0.456150	-8163.939646
0.968750	0.895590	-0.249680	-8163.609746
0.976450	0.915380	-0.179500	-8163.517946
0.904290	0.904750	-0.404660	-8162.887016
0.905840	0.897110	-0.368030	-8158.784736
0.944670	0.992090	-0.379580	-8157.884136
0.892360	0.938840	-0.207350	-8156.075486
0.901920	0.905430	-0.399260	-8153.003416
0.893780	0.906480	-0.283970	-8147.728506
0.984970	0.925100	-0.408320	-8147.328246
0.891040	0.965320	-0.313220	-8145.740616
0.970250	0.937690	-0.463120	-8134.545526
0.980260	0.982900	-0.302150	-8134.210146
0.916750	0.890000	-0.252180	-8132.533016
0.899030	0.911120	-0.207260	-8126.596566
0.913460	0.954290	-0.471270	-8109.028966
0.940360	0.947270	-0.497600	-8100.126376
0.930190	0.945530	-0.498750	-8089.641996
0.989000	0.913180	-0.374130	-8078.044776
0.906830	0.983540	-0.379670	-8073.385416
0.914290	0.891820	-0.395440	-8071.904676
0.985960	0.935010	-0.430310	-8064.976606
0.956000	0.905220	-0.461270	-8040.506406
0.990600	0.968130	-0.208910	-8027.802386
0.995290	0.912470	-0.334490	-8027.144876
0.986140	0.952350	-0.158940	-8025.295626
0.964110	0.976040	-0.145480	-8022.914506
0.950250	0.988040	-0.427100	-8018.578716
0.967690	0.890480	-0.370560	-8009.165966
0.908300	0.908180	-0.160340	-8008.686676
0.978350	0.958170	-0.451000	-8005.460026
0.948530	1.003870	-0.329850	-8000.907976
0.979680	0.950800	-0.456310	-8000.417906
0.908350	0.912330	-0.469170	-7997.988906
0.936410	0.999090	-0.203560	-7993.593106
0.983290	0.926060	-0.446270	-7989.840166
0.882520	0.919220	-0.273230	-7987.955176
0.936800	0.916600	-0.107470	-7985.981996
0.918640	0.927770	-0.108610	-7982.755666
0.966160	0.976610	-0.143300	-7982.597916
0.986270	0.956000	-0.154630	-7979.895236
0.994350	0.942780	-0.414140	-7975.994526
0.952240	0.974300	-0.120980	-7975.831666
0.883530	0.939310	-0.391720	-7968.528696
0.981120	0.986460	-0.362850	-7966.226646
0.967040	0.932140	-0.105590	-7956.766586
0.951050	0.880450	-0.335120	-7955.754496
1.002620	0.962750	-0.265490	-7950.579746
0.995330	0.949860	-0.173720	-7937.283556
0.891180	0.900400	-0.367760	-7933.089206
0.949960	1.001380	-0.204980	-7932.757416
0.927400	1.006440	-0.324020	-7924.857956
0.909580	0.994100	-0.375360	-7916.547166
0.969760	1.000110	-0.251950	-7915.737276
0.904720	0.904580	-0.163410	-7910.942506
0.984820	0.988000	-0.231510	-7901.866846
0.924470	0.982090	-0.462600	-7899.399396
0.974480	0.926100	-0.113710	-7898.127276
0.985820	0.896510	-0.359910	-7886.502216
0.965330	0.972490	-0.472620	-7882.263106
0.965200	0.886600	-0.389630	-7876.011906
0.956590	0.910580	-0.496760	-7864.498926
0.978810	0.952900	-0.477760	-7857.620896
0.878190	0.942190	-0.240000	-7854.061136
0.904720	0.883680	-0.279400	-7851.363996
1.007540	0.950330	-0.224760	-7847.161286
0.888540	0.962840	-0.186290	-7845.951496
0.926460	1.003320	-0.386840	-7843.848726
0.937690	0.994820	-0.439340	-7836.587196
0.970880	0.957300	-0.492540	-7835.403286
0.962380	0.914500	-0.499400	-7833.399316
0.901760	0.975460	-0.153670	-7832.096756
0.985020	0.899890	-0.403110	-7830.422786
0.900070	0.993180	-0.237880	-7829.260666
0.923700	0.878450	-0.376130	-7827.311536
0.935030	0.933530	-0.532380	-7825.817386
0.999910	0.907130	-0.242820	-7824.309416
0.981840	0.925180	-0.118870	-7823.721216
1.002650	0.936990	-0.179440	-7822.408076
0.886010	0.979460	-0.291700	-7809.478316
0.953330	1.000790	-0.411430	-7805.045696
0.909430	0.930350	-0.514200	-7801.676656
0.975790	0.893980	-0.179510	-7795.862056
0.963010	0.893340	-0.449620	-7795.714536
1.003410	0.925640	-0.397670	-7794.242956
0.944140	0.966010	-0.081780	-7792.771266
1.007480	0.924900	-0.368490	-7789.872786
0.894450	0.920720	-0.474620	-7786.355216
0.880630	0.953700	-0.209520	-7786.035516
1.000950	0.903830	-0.317340	-7783.035476
0.989690	0.917890	-0.142450	-7778.575266
0.986220	0.904170	-0.165190	-7771.006616
0.944040	0.896610	-0.122600	-7770.366326
0.876370	0.913730	-0.313910	-7763.091716
0.902340	0.984790	-0.164320	-7757.448406
0.999630	0.956560	-0.161550	-7755.532006
0.958890	0.884620	-0.182350	-7753.235596
0.957180	0.885170	-0.430040	-7749.409446
1.012930	0.951140	-0.242940	-7749.164046
0.958760	0.993590	-0.139900	-7745.449346
0.935590	1.013860	-0.238100	-7734.953616
0.893190	0.889720	-0.250560	-7734.045866
0.874290	0.918200	-0.327710	-7728.665016
0.879170	0.953550	-0.205450	-7724.346126
0.899990	0.931070	-0.505420	-7719.333016
0.890780	0.982360	-0.390930	-7717.787246
0.892810	0.953630	-0.475550	-7711.046146
1.009170	0.924480	-0.382810	-7697.040956
0.928530	1.015900	-0.261360	-7690.266726
0.914580	1.012000	-0.276170	-7680.964256
0.964020	0.899890	-0.486990	-7677.286416
0.923130	0.971880	-0.082830	-7664.032866
0.905250	0.985930	-0.140800	-7657.660586
0.998230	0.894420	-0.302860	-7657.628756
0.937400	0.873290	-0.228980	-7655.981736
0.883730	0.908100	-0.426120	-7655.324256
0.913070	0.990090	-0.460000	-7644.093066
0.997890	0.915130	-0.440450	-7616.624696
0.936720	0.912170	-0.539620	-7612.242276
0.889860	0.960850	-0.133490	-7599.953156
0.879800	0.973890	-0.222490	-7592.711856
1.018510	0.927710	-0.245030	-7592.014226
1.014110	0.942090	-0.391640	-7590.201256
0.981950	0.922230	-0.090640	-7585.718726
0.968740	0.990650	-0.119790	-7585.215846
0.991560	0.989980	-0.401390	-7576.937776
0.870190	0.916970	-0.298590	-7570.017756
0.894630	0.880530	-0.285360	-7569.980446
0.912130	1.008310	-0.387990	-7569.223106
1.007460	0.973450	-0.383660	-7562.459136
0.965900	0.986590	-0.483680	-7561.409736
1.021540	0.938670	-0.322880	-7560.639526
0.907680	0.975680	-0.498710	-7556.196766
0.968720	1.016500	-0.297230	-7554.750616
0.915120	0.901820	-0.100250	-7554.374436
1.006060	0.897780	-0.305990	-7546.322886
0.901380	0.881760	-0.209430	-7545.100676
0.974880	0.901990	-0.490000	-7538.386606
0.899600	0.975330	-0.482820	-7537.798866
0.895640	0.998630	-0.378690	-7537.349586
0.947180	0.942650	-0.558270	-7535.189756
0.938630	0.880960	-0.464840	-7529.462146
0.878210	0.898470	-0.366900	-7528.953956
0.869090	0.920500	-0.348000	-7528.630826
0.884310	0.906080	-0.449180	-7523.594876
0.895130	0.932170	-0.517450	-7518.466906
0.875570	0.920930	-0.427930	-7516.771576
0.920960	1.020720	-0.293090	-7516.714676
0.946280	0.912300	-0.547760	-7505.263416
1.000150	0.937670	-0.472340	-7503.296196
0.986890	0.882320	-0.238870	-7501.651986
0.918410	0.885820	-0.481810	-7500.753796
0.988620	0.970090	-0.480180	-7497.951046
0.986510	0.887490	-0.403750	-7497.665026
0.934380	0.956470	-0.043670	-7497.408056
0.885850	0.898270	-0.186220	-7496.108106
1.021240	0.944790	-0.359200	-7494.182656
0.877280	0.956730	-0.173330	-7493.317076
0.941480	0.958320	-0.041900	-7482.083016
1.008400	0.914730	-0.167440	-7480.956066
0.937100	1.022700	-0.348120	-7480.578996
1.023790	0.940550	-0.334430	-7478.817186
0.956900	1.001810	-0.461110	-7478.111076
1.021600	0.950660	-0.357170	-7470.771016
0.883120	0.890860	-0.384390	-7469.629366
0.966670	0.870420	-0.284070	-7466.949296
1.000530	0.941540	-0.107810	-7461.970596
0.975210	1.015330	-0.338030	-7459.917176
0.888900	0.994340	-0.207720	-7457.790426
0.958310	1.021740	-0.230970	-7448.028916
0.977350	0.994200	-0.125340	-7448.013896
0.953930	0.867470	-0.260140	-7446.777876
0.942020	0.933940	-0.569080	-7444.443686
0.999320	0.998460	-0.245710	-7444.387426
0.929860	1.018290	-0.394720	-7436.396686
0.877780	0.954440	-0.449520	-7433.304306
0.964420	1.022070	-0.328520	-7418.319156
0.869830	0.923360	-0.211930	-7418.280896
0.951200	0.945110	-0.566390	-7416.915346
1.026530	0.948040	-0.312730	-7415.464606
0.892210	0.882460	-0.405310	-7411.709346
0.955280	1.017810	-0.399820	-7407.369966
0.894760	1.009030	-0.282210	-7405.339096
0.994140	1.005010	-0.332830	-7404.350146
0.979940	1.010490	-0.196430	-7399.757836
0.884570	0.970490	-0.459500	-7397.004806
0.918740	1.018370	-0.382040	-7396.711036
0.894480	1.008390	-0.256430	-7392.908596
0.935710	0.867290	-0.216960	-7383.537916
0.923090	0.884230	-0.495930	-7382.828726
0.957660	0.967700	-0.044020	-7380.854906
0.975140	0.915310	-0.532210	-7375.822026
1.012840	0.928200	-0.436840	-7373.880226
0.989300	0.882210	-0.210110	-7372.446466
0.866140	0.913200	-0.310720	-7372.034076
0.960480	1.016160	-0.410600	-7366.427116
0.926760	0.973490	-0.545990	-7365.622026
0.911920	0.871590	-0.411350	-7363.921166
1.026160	0.959030	-0.258600	-7362.212116
0.867470	0.950100	-0.217500	-7361.091026
0.940170	0.868990	-0.416790	-7360.235116
0.937220	0.862900	-0.310890	-7358.275096
1.001430	0.965880	-0.468240	-7356.646476
0.887540	0.890560	-0.441470	-7350.432356
1.008610	0.925020	-0.126620	-7349.811426
0.997020	0.984530	-0.136160	-7349.590176
0.964870	1.025400	-0.279060	-7347.683396
0.990990	1.001170	-0.402750	-7346.652336
0.880600	0.982790	-0.407570	-7344.296506
0.903790	0.897570	-0.105560	-7343.798726
1.029190	0.933040	-0.304270	-7340.722176
0.867370	0.967000	-0.279080	-7337.759086
0.954780	0.885390	-0.498190	-7333.770326
1.027540	0.922510	-0.285120	-7331.875766
1.025740	0.917170	-0.277740	-7330.493526
1.017050	0.957820	-0.160270	-7329.289926
0.997900	0.925330	-0.496300	-7326.425146
0.898950	0.871720	-0.259670	-7318.249736
1.020760	0.932250	-0.408170	-7317.635336
0.938530	0.874010	-0.461040	-7317.050236
0.971070	0.906960	-0.532920	-7317.043946
1.021240	0.963010	-0.193720	-7316.839726
0.952300	0.890310	-0.087510	-7311.286656
0.920070	1.014610	-0.428080	-7310.244216
0.935790	0.980470	-0.047630	-7301.378826
1.030410	0.951030	-0.274590	-7296.858966
0.977200	0.970810	-0.058140	-7291.468156
0.930730	0.997670	-0.504870	-7291.019076
0.982240	1.001830	-0.136780	-7289.191876
0.912190	0.894000	-0.092690	-7283.913836
0.999840	0.886280	-0.375820	-7273.946506
0.948140	0.879460	-0.488890	-7273.148856
0.911750	0.966520	-0.048540	-7272.971336
0.871110	0.979180	-0.250490	-7272.208556
0.953670	0.863100	-0.340210	-7270.670616
0.912560	0.960220	-0.559860	-7269.435226
0.921020	0.871180	-0.445270	-7266.725456
0.890610	0.874170	-0.341150	-7263.314036
1.013210	0.992090	-0.318770	-7262.653866
0.860820	0.930840	-0.308740	-7259.911186
1.020350	0.903240	-0.321020	-7259.882396
0.957680	0.892330	-0.525640	-7257.840766
0.874210	0.988150	-0.315940	-7257.759586
0.903730	0.922550	-0.558980	-7257.236456
0.957400	0.963150	-0.564830	-7252.073756
0.994290	0.999200	-0.419310	-7247.633566
0.941360	0.869800	-0.444750	-7247.010126
0.878840	0.906190	-0.467600	-7246.264986
0.972980	0.973560	-0.050610	-7243.081426
1.019330	0.983830	-0.323910	-7242.600056
0.967790	1.002030	-0.101020	-7241.073556
0.888090	0.909870	-0.512450	-7237.780116
0.864160	0.951610	-0.381740	-7235.435776
0.939160	0.946560	-0.015140	-7234.993296
0.943140	0.860440	-0.294630	-7234.943036
1.009160	0.918060	-0.119850	-7229.711106
0.985030	0.969400	-0.522540	-7223.886406
0.908360	0.931600	-0.572180	-7221.486956
0.879670	0.992250	-0.382400	-7219.415976
0.979670	0.913930	-0.055700	-7218.905506
0.891550	0.938440	-0.071340	-7217.800706
0.861630	0.931390	-0.241510	-7211.944266
0.986540	0.929780	-0.050040	-7207.717806
0.939780	1.011120	-0.475180	-7205.761746
0.903880	1.022230	-0.238290	-7190.654746
0.865460	0.967880	-0.355900	-7190.527066
0.968650	1.027450	-0.230450	-7189.248226
1.009170	0.990530	-0.179160	-7189.131706
0.873690	0.910730	-0.162760	-7188.272486
0.908970	0.871090	-0.183610	-7185.238646
1.013820	0.962400	-0.452140	-7184.804346
0.969140	0.877320	-0.139900	-7182.988756
0.868870	0.910660	-0.194810	-7178.808416
0.886190	0.902010	-0.123770	-7177.567176
1.032520	0.934990	-0.223550	-7174.722976
1.001520	0.978390	-0.470380	-7174.670696
0.889750	0.940490	-0.071190	-7171.915486
1.007520	1.003320	-0.258320	-7169.144276
0.868450	0.932590	-0.451790	-7163.754596
0.941670	0.909020	-0.031310	-7163.006716
0.910520	1.009000	-0.123090	-7158.723886
0.992850	0.995450	-0.455220	-7153.032086
0.955170	1.027270	-0.178020	-7146.973826
1.028660	0.974090	-0.287940	-7146.965416
0.885900	0.990060	-0.141430	-7144.973906
0.942110	0.986260	-0.039660	-7144.726496
0.904290	0.982020	-0.067220	-7142.529976
0.954940	0.878090	-0.112590	-7141.581816
0.882700	0.878610	-0.250850	-7138.808926
0.903570	0.996560	-0.098030	-7135.847986
0.875360	0.943430	-0.116820	-7122.929506
0.912780	1.025320	-0.381570	-7120.923036
0.901710	0.875130	-0.167140	-7120.843126
0.919610	0.950420	-0.015600	-7113.436906
1.035400	0.951330	-0.243830	-7111.150136
0.964510	1.019820	-0.142050	-7108.061246
0.878950	0.938580	-0.512730	-7106.667036
0.894000	0.867420	-0.322760	-7102.274386
1.018700	0.992030	-0.243240	-7101.378326
1.019790	0.917150	-0.144070	-7100.617576
0.987550	1.018480	-0.371880	-7092.210996
0.860480	0.957180	-0.357350	-7089.037516
0.950330	1.015040	-0.103970	-7085.228016
0.996260	0.983140	-0.488660	-7079.775996
0.877920	0.905800	-0.135160	-7076.634956
0.858990	0.915650	-0.285100	-7071.838236
0.969390	0.950340	-0.012800	-7068.437826
0.946030	0.986150	-0.031600	-7062.460286
1.028930	0.928530	-0.406250	-7061.792406
0.946690	0.881330	-0.086060	-7060.667666
1.019370	0.975850	-0.419910	-7057.908156
1.034530	0.919020	-0.324000	-7055.923026
0.929740	0.880130	-0.091810	-7052.322216
0.878640	0.972490	-0.119970	-7051.760866
0.902700	0.981390	-0.059110	-7046.838956
1.001000	0.932740	-0.059530	-7044.930556
1.014020	0.954620	-0.097010	-7040.850736
0.860460	0.910840	-0.257280	-7040.785816
0.876010	0.978750	-0.449870	-7039.169876
1.037540	0.958740	-0.268730	-7027.822076
0.874110	0.908500	-0.481040	-7026.380296
0.899730	1.003890	-0.113830	-7023.218226
0.913850	0.876560	-0.501840	-7020.371566
0.993390	0.870560	-0.281610	-7017.928286
0.985730	0.965660	-0.036800	-7016.909296
0.939410	1.021360	-0.115180	-7014.801246
0.906820	1.010620	-0.465280	-7013.849856
0.981300	0.936190	-0.569750	-7010.401206
1.037800	0.946630	-0.348710	-7009.677356
1.008350	0.940310	-0.071400	-7007.522916
0.917810	0.971190	-0.576280	-7003.307726
0.909820	1.011190	-0.471650	-7002.012676
0.885120	0.997670	-0.440840	-6994.717606
0.964490	1.014940	-0.472920	-6993.629586
0.950170	1.027000	-0.139200	-6990.694146
0.889240	0.900410	-0.527750	-6989.135596
0.921250	0.964640	-0.009760	-6982.554706
0.877940	1.006650	-0.287160	-6981.784936
0.901590	0.861590	-0.270930	-6976.470546
0.897230	0.994590	-0.498980	-6975.102636
0.928880	0.992800	-0.037690	-6974.397936
0.992970	0.872140	-0.215700	-6971.935026
0.908820	0.937040	-0.015460	-6970.271196
1.030120	0.924180	-0.413250	-6961.051606
0.968720	0.865550	-0.418670	-6960.598376
0.963070	1.018530	-0.466410	-6953.559006
1.009360	0.934170	-0.068060	-6943.601716
0.902680	0.879020	-0.503170	-6941.336496
0.976320	0.865490	-0.395920	-6938.262996
0.894680	0.926790	-0.574330	-6932.862196
1.015670	0.995800	-0.393210	-6931.481866
0.981450	1.019370	-0.428740	-6926.898816
0.939420	0.854570	-0.347680	-6925.691856
0.953900	0.989790	-0.026390	-6925.499446
0.945810	1.042670	-0.298860	-6924.390536
0.971940	0.873770	-0.124820	-6923.591056
1.028490	0.952360	-0.135240	-6917.168406
0.895550	0.932050	-0.034740	-6915.329856
0.918660	1.037200	-0.350830	-6912.265676
0.946200	1.041960	-0.330320	-6911.709876
0.992140	0.921280	-0.036130	-6911.371716
0.935510	0.869110	-0.119890	-6911.261866
0.928980	0.853720	-0.290080	-6907.841746
0.947630	1.008120	-0.059700	-6905.143906
0.989000	0.871560	-0.182670	-6904.087126
0.953890	0.854900	-0.329420	-6895.063506
1.018460	0.996850	-0.378010	-6890.978066
0.860380	0.902320	-0.249590	-6890.354866
0.964300	1.040360	-0.306640	-6886.878926
1.003700	0.940030	-0.535510	-6883.617856
0.999620	0.894670	-0.097450	-6882.909186
0.936310	0.871080	-0.105880	-6877.929526
1.034040	0.940640	-0.152470	-6873.487016
0.866750	0.935780	-0.127070	-6870.888106
0.893840	1.014630	-0.426720	-6868.343026
0.961070	1.035830	-0.182060	-6868.299566
0.978300	0.926300	-0.583950	-6865.176946
0.888150	0.890980	-0.108000	-6862.298406
0.878280	0.955780	-0.526120	-6859.861676
1.013720	0.905790	-0.472460	-6858.483276
0.976430	1.027370	-0.412010	-6856.294176
0.935170	0.999000	-0.549170	-6855.875416
0.963110	0.926850	-0.604310	-6844.169926
1.032900	0.932020	-0.429850	-6833.712746
0.920050	0.983740	-0.574470	-6826.477276
0.871300	0.963500	-0.489400	-6826.459036
0.942970	0.857210	-0.417790	-6823.334086
0.864320	0.924840	-0.475440	-6820.081706
0.940030	1.044510	-0.230890	-6818.516606
0.908420	0.990090	-0.549760	-6818.342396
0.890740	0.926740	-0.038700	-6810.701996
0.966450	0.887020	-0.054000	-6809.179046
0.966510	0.977410	-0.006420	-6807.781026
0.881330	1.014320	-0.354950	-6807.213336
0.916290	0.885120	-0.557460	-6804.883486
0.990800	0.928290	-0.569020	-6802.622356
1.028150	0.975250	-0.421900	-6799.807326
0.936320	1.005390	-0.539550	-6797.272636
0.968760	1.039310	-0.352950	-6796.664486
0.884250	0.979760	-0.077920	-6794.664656
1.016950	0.998640	-0.404290	-6789.980316
0.938670	0.852570	-0.364080	-6789.837186
0.898950	0.878240	-0.510810	-6787.513856
0.911350	0.856460	-0.392560	-6774.537066
0.997210	0.991050	-0.070260	-6772.207966
0.931490	1.036020	-0.423560	-6764.090646
0.988020	0.988310	-0.533490	-6760.955056
1.017330	0.918190	-0.495280	-6756.938996
1.039970	0.972260	-0.343210	-6756.916346
0.892870	0.859970	-0.326050	-6755.762996
0.917020	1.023300	-0.104460	-6755.017806
0.915190	1.013280	-0.074120	-6755.010396
0.925250	0.995630	-0.562030	-6753.085656
0.936760	1.047310	-0.320270	-6747.156716
1.010780	0.910540	-0.073050	-6741.796016
0.917470	0.853690	-0.235570	-6734.600456
0.942630	0.910240	0.006850	-6726.897086
0.994130	1.026860	-0.197510	-6724.089876
0.919020	0.851400	-0.278740	-6720.274696
0.983250	0.866060	-0.168320	-6719.270396
0.952200	0.996360	-0.564880	-6718.008846
1.032670	0.968070	-0.427890	-6717.638066
1.034310	0.944250	-0.125520	-6714.631786
0.948970	0.851210	-0.257330	-6714.266036
1.029360	0.969890	-0.128040	-6710.428596
0.984100	0.983850	-0.553790	-6709.941056
1.036790	0.976990	-0.374410	-6709.715736
0.865240	0.969650	-0.458480	-6708.839566
0.927800	0.964400	-0.614560	-6699.762856
0.962840	0.939070	0.022980	-6699.268306
0.961400	1.045350	-0.225940	-6694.946596
0.946950	1.047930	-0.229410	-6694.762046
0.922670	0.931310	-0.626980	-6692.045076
0.903750	1.030000	-0.158240	-6691.638576
0.999960	0.898230	-0.520140	-6683.413426
1.008030	0.884840	-0.132730	-6682.244826
1.015130	0.961270	-0.514620	-6681.675746
1.026540	0.942640	-0.485580	-6680.562816
0.877790	1.000970	-0.440060	-6679.992636
1.014040	1.008210	-0.397120	-6678.411706
0.975690	1.036380	-0.177750	-6676.333076
0.960160	1.022820	-0.082920	-6674.964586
0.934180	0.937970	-0.632070	-6665.308156
0.992390	1.028500	-0.386360	-6663.743846
0.912010	0.910170	-0.610520	-6661.173056
0.922330	1.043600	-0.190740	-6657.689886
0.963920	0.857880	-0.175720	-6654.360156
0.986810	1.032340	-0.184450	-6653.350976
0.977920	1.034750	-0.167620	-6652.980656
0.950560	0.850820	-0.241300	-6650.665816
1.033610	0.994630	-0.260650	-6646.026336
0.929100	1.037990	-0.137710	-6642.552636
0.853410	0.906980	-0.366670	-6639.562426
1.018010	0.945280	-0.055650	-6638.184246
0.992740	0.978140	-0.553950	-6635.670456
0.936390	1.029790	-0.094390	-6633.976166
0.870110	0.875750	-0.371500	-6628.240186
0.962390	0.852500	-0.234610	-6625.086306
1.027800	0.946130	-0.085420	-6624.605756
1.051770	0.941980	-0.286930	-6623.160556
0.886690	1.008420	-0.116600	-6621.925566
0.961920	0.868500	-0.096970	-6615.359386
1.011470	0.992150	-0.480300	-6614.197056
0.955440	0.863420	-0.485980	-6613.503766
0.959030	0.855890	-0.177490	-6613.068396
0.924500	0.877260	-0.557570	-6611.777106
0.873030	0.990380	-0.124830	-6611.416576
0.922010	0.848940	-0.336590	-6609.592156
0.860720	0.957830	-0.135690	-6606.805986
0.984920	0.857250	-0.303810	-6604.706326
0.996040	0.949280	-0.004840	-6599.099596
1.007660	0.897080	-0.076570	-6595.466166
0.930090	1.050620	-0.329150	-6593.755276
0.999220	0.915460	-0.560380	-6591.475686
0.942370	0.856800	-0.150720	-6590.614546
0.967340	0.974160	0.014960	-6590.485086
0.881510	0.864040	-0.362550	-6588.105986
0.953110	1.006350	-0.024170	-6586.486496
1.041130	0.914870	-0.172190	-6586.301596
0.863050	0.965170	-0.472510	-6581.161746
1.025150	0.942690	-0.070350	-6581.071206
0.931470	0.848500	-0.248590	-6577.635996
0.976020	0.965300	0.015840	-6575.750276
0.946340	1.040250	-0.435580	-6573.638606
0.945840	0.885090	-0.026720	-6573.491826
0.888820	0.874810	-0.495030	-6572.406606
0.858160	0.932910	-0.473240	-6570.912356
0.934680	0.976430	0.022090	-6567.134766
0.876360	0.905880	-0.080700	-6567.064686
0.929260	0.929000	-0.638070	-6562.502936
0.878620	0.928250	-0.047480	-6559.708586
0.887930	0.919070	-0.588830	-6558.075906
0.915210	0.850540	-0.378730	-6556.102616
0.889420	1.003780	-0.499170	-6550.744806
0.944930	1.036420	-0.108610	-6543.264786
0.897390	0.853780	-0.280670	-6540.917346
1.052660	0.957370	-0.278010	-6537.350176
0.863320	0.912610	-0.495700	-6537.049126
1.014750	0.921330	-0.046130	-6536.768826
0.851370	0.965360	-0.361230	-6532.799036
1.046110	0.943030	-0.406270	-6531.953566
1.020060	0.875510	-0.300870	-6530.834606
1.049000	0.955540	-0.192670	-6523.784066
0.940570	1.054520	-0.301720	-6519.240946
0.934000	1.038630	-0.116200	-6516.110826
1.007100	1.026110	-0.355810	-6513.974126
0.970060	0.863160	-0.473510	-6508.274626
1.043270	0.985080	-0.320220	-6501.421816
1.016000	0.935480	-0.540430	-6497.673646
1.031060	0.963480	-0.092140	-6489.969556
1.042630	0.928220	-0.430190	-6487.374316
0.895470	0.974020	-0.585400	-6480.191926
0.943580	0.871080	-0.061450	-6477.045086
