<Nodes>
189		37.8947372		38.9473686;
190		37.8947372		36.8421059;
191		37.8947372		34.7368431;
192		40.421051		58.421051;
193		40.421051		56.4784698;
194		40.421051		54.5358849;
195		40.421051		52.5932999;
196		40.421051		50.6507187;
197		40.421051		48.7081337;
198		40.421051		46.7655487;
199		40.421051		44.8229675;
200		40.421051		42.8803825;
201		40.421051		40.9377975;
202		40.421051		38.9952164;
203		40.421051		37.0526314;
204		42.9473686		58.9473686;
205		42.9473686		57.1674652;
206		42.9473686		55.387558;
207		42.9473686		53.6076546;
208		42.9473686		51.8277512;
209		42.9473686		50.0478477;
210		42.9473686		48.2679443;
211		42.9473686		46.4880371;
212		42.9473686		44.7081337;
213		42.9473686		42.9282303;
214		42.9473686		41.1483269;
215		42.9473686		39.3684196;
216		45.4736824		59.4736824;
217		45.4736824		57.8564606;
218		45.4736824		56.2392349;
219		45.4736824		54.6220093;
220		45.4736824		53.0047836;
221		45.4736824		51.387558;
222		45.4736824		49.7703362;
223		45.4736824		48.1531105;
224		45.4736824		46.5358849;
225		45.4736824		44.9186592;
226		45.4736824		43.3014336;
227		45.4736824		41.6842117;
228		48.0		60.0;
229		48.0		58.5454559;
230		48.0		57.0909081;
231		48.0		55.636364;
232		48.0		54.1818199;
233		48.0		52.727272;
234		48.0		51.272728;
235		48.0		49.8181801;
236		48.0		48.363636;
237		48.0		46.9090919;
238		48.0		45.4545441;
239		48.0		44.0;
</Nodes>

<Elements>
1		"ContElem"		0		1		13		12;
2		"ContElem"		1		2		14		13;
3		"ContElem"		2		3		15		14;
4		"ContElem"		3		4		16		15;
5		"ContElem"		4		5		17		16;
6		"ContElem"		5		6		18		17;
7		"ContElem"		6		7		19		18;
8		"ContElem"		7		8		20		19;
9		"ContElem"		8		9		21		20;
10		"ContElem"		9		10		22		21;
11		"ContElem"		10		11		23		22;
12		"ContElem"		12		13		25		24;
13		"ContElem"		13		14		26		25;
14		"ContElem"		14		15		27		26;
15		"ContElem"		15		16		28		27;
16		"ContElem"		16		17		29		28;
17		"ContElem"		17		18		30		29;
18		"ContElem"		18		19		31		30;
19		"ContElem"		19		20		32		31;
20		"ContElem"		20		21		33		32;
21		"ContElem"		21		22		34		33;
22		"ContElem"		22		23		35		34;
23		"ContElem"		24		25		37		36;
24		"ContElem"		25		26		38		37;
25		"ContElem"		26		27		39		38;
26		"ContElem"		27		28		40		39;
27		"ContElem"		28		29		41		40;
28		"ContElem"		29		30		42		41;
29		"ContElem"		30		31		43		42;
30		"ContElem"		31		32		44		43;
31		"ContElem"		32		33		45		44;
32		"ContElem"		33		34		46		45;
33		"ContElem"		34		35		47		46;
34		"ContElem"		36		37		49		48;
35		"ContElem"		37		38		50		49;
36		"ContElem"		38		39		51		50;
37		"ContElem"		39		40		52		51;
38		"ContElem"		40		41		53		52;
39		"ContElem"		41		42		54		53;
40		"ContElem"		42		43		55		54;
41		"ContElem"		43		44		56		55;
42		"ContElem"		44		45		57		56;
43		"ContElem"		45		46		58		57;
44		"ContElem"		46		47		59		58;
45		"ContElem"		48		49		61		60;
46		"ContElem"		49		50		62		61;
47		"ContElem"		50		51		63		62;
48		"ContElem"		51		52		64		63;
49		"ContElem"		52		53		65		64;
50		"ContElem"		53		54		66		65;
51		"ContElem"		54		55		67		66;
52		"ContElem"		55		56		68		67;
53		"ContElem"		56		57		69		68;
54		"ContElem"		57		58		70		69;
55		"ContElem"		58		59		71		70;
56		"ContElem"		60		61		73		72;
57		"ContElem"		61		62		74		73;
58		"ContElem"		62		63		75		74;
59		"ContElem"		63		64		76		75;
60		"ContElem"		64		65		77		76;
61		"ContElem"		65		66		78		77;
62		"ContElem"		66		67		79		78;
63		"ContElem"		67		68		80		79;
64		"ContElem"		68		69		81		80;
65		"ContElem"		69		70		82		81;
66		"ContElem"		70		71		83		82;
67		"ContElem"		72		73		85		84;
68		"ContElem"		73		74		86		85;
69		"ContElem"		74		75		87		86;
70		"ContElem"		75		76		88		87;
71		"ContElem"		76		77		89		88;
72		"ContElem"		77		78		90		89;
73		"ContElem"		78		79		91		90;
74		"ContElem"		79		80		92		91;
75		"ContElem"		80		81		93		92;
76		"ContElem"		81		82		94		93;
77		"ContElem"		82		83		95		94;
78		"ContElem"		84		85		97		96;
79		"ContElem"		85		86		98		97;
80		"ContElem"		86		87		99		98;
81		"ContElem"		87		88		100		99;
82		"ContElem"		88		89		101		100;
83		"ContElem"		89		90		102		101;
84		"ContElem"		90		91		103		102;
85		"ContElem"		91		92		104		103;
86		"ContElem"		92		93		105		104;
87		"ContElem"		93		94		106		105;
88		"ContElem"		94		95		107		106;
89		"ContElem"		96		97		109		108;
90		"ContElem"		97		98		110		109;
91		"ContElem"		98		99		111		110;
92		"ContElem"		99		100		112		111;
93		"ContElem"		100		101		113		112;
94		"ContElem"		101		102		114		113;
95		"ContElem"		102		103		115		114;
96		"ContElem"		103		104		116		115;
97		"ContElem"		104		105		117		116;
98		"ContElem"		105		106		118		117;
99		"ContElem"		106		107		119		118;
100		"ContElem"		108		109		121		120;
101		"ContElem"		109		110		122		121;
102		"ContElem"		110		111		123		122;
103		"ContElem"		111		112		124		123;
104		"ContElem"		112		113		125		124;
105		"ContElem"		113		114		126		125;
106		"ContElem"		114		115		127		126;
107		"ContElem"		115		116		128		127;
108		"ContElem"		116		117		129		128;
109		"ContElem"		117		118		130		129;
110		"ContElem"		118		119		131		130;
111		"ContElem"		120		121		133		132;
112		"ContElem"		121		122		134		133;
113		"ContElem"		122		123		135		134;
114		"ContElem"		123		124		136		135;
115		"ContElem"		124		125		137		136;
116		"ContElem"		125		126		138		137;
117		"ContElem"		126		127		139		138;
118		"ContElem"		127		128		140		139;
119		"ContElem"		128		129		141		140;
120		"ContElem"		129		130		142		141;
121		"ContElem"		130		131		143		142;
122		"ContElem"		132		133		145		144;
123		"ContElem"		133		134		146		145;
124		"ContElem"		134		135		147		146;
125		"ContElem"		135		136		148		147;
126		"ContElem"		136		137		149		148;
127		"ContElem"		137		138		150		149;
128		"ContElem"		138		139		151		150;
129		"ContElem"		139		140		152		151;
130		"ContElem"		140		141		153		152;
131		"ContElem"		141		142		154		153;
132		"ContElem"		142		143		155		154;
133		"ContElem"		144		145		157		156;
134		"ContElem"		145		146		158		157;
135		"ContElem"		146		147		159		158;
136		"ContElem"		147		148		160		159;
137		"ContElem"		148		149		161		160;
138		"ContElem"		149		150		162		161;
139		"ContElem"		150		151		163		162;
140		"ContElem"		151		152		164		163;
141		"ContElem"		152		153		165		164;
142		"ContElem"		153		154		166		165;
143		"ContElem"		154		155		167		166;
144		"ContElem"		156		157		169		168;
145		"ContElem"		157		158		170		169;
146		"ContElem"		158		159		171		170;
147		"ContElem"		159		160		172		171;
148		"ContElem"		160		161		173		172;
149		"ContElem"		161		162		174		173;
150		"ContElem"		162		163		175		174;
151		"ContElem"		163		164		176		175;
152		"ContElem"		164		165		177		176;
153		"ContElem"		165		166		178		177;
154		"ContElem"		166		167		179		178;
155		"ContElem"		168		169		181		180;
156		"ContElem"		169		170		182		181;
157		"ContElem"		170		171		183		182;
158		"ContElem"		171		172		184		183;
159		"ContElem"		172		173		185		184;
160		"ContElem"		173		174		186		185;
161		"ContElem"		174		175		187		186;
162		"ContElem"		175		176		188		187;
163		"ContElem"		176		177		189		188;
164		"ContElem"		177		178		190		189;
165		"ContElem"		178		179		191		190;
166		"ContElem"		180		181		193		192;
167		"ContElem"		181		182		194		193;
168		"ContElem"		182		183		195		194;
169		"ContElem"		183		184		196		195;
170		"ContElem"		184		185		197		196;
171		"ContElem"		185		186		198		197;
172		"ContElem"		186		187		199		198;
173		"ContElem"		187		188		200		199;
174		"ContElem"		188		189		201		200;
175		"ContElem"		189		190		202		201;
176		"ContElem"		190		191		203		202;
177		"ContElem"		192		193		205		204;
178		"ContElem"		193		194		206		205;
179		"ContElem"		194		195		207		206;
180		"ContElem"		195		196		208		207;
181		"ContElem"		196		197		209		208;
182		"ContElem"		197		198		210		209;
183		"ContElem"		198		199		211		210;
184		"ContElem"		199		200		212		211;
185		"ContElem"		200		201		213		212;
186		"ContElem"		201		202		214		213;
187		"ContElem"		202		203		215		214;
188		"ContElem"		204		205		217		216;
189		"ContElem"		205		206		218		217;
190		"ContElem"		206		207		219		218;
191		"ContElem"		207		208		220		219;
192		"ContElem"		208		209		221		220;
193		"ContElem"		209		210		222		221;
194		"ContElem"		210		211		223		222;
195		"ContElem"		211		212		224		223;
196		"ContElem"		212		213		225		224;
197		"ContElem"		213		214		226		225;
198		"ContElem"		214		215		227		226;
199		"ContElem"		216		217		229		228;
200		"ContElem"		217		218		230		229;
201		"ContElem"		218		219		231		230;
202		"ContElem"		219		220		232		231;
203		"ContElem"		220		221		233		232;
204		"ContElem"		221		222		234		233;
205		"ContElem"		222		223		235		234;
206		"ContElem"		223		224		236		235;
207		"ContElem"		224		225		237		236;
208		"ContElem"		225		226		238		237;
209		"ContElem"		226		227		239		238;
</Elements>

<NodeConstraints>
u[0] = 0;
v[0] = 0;
u[1] = 0;
v[1] = 0;
u[2] = 0;
v[2] = 0;
u[3] = 0;
v[3] = 0;
u[4] = 0;
v[4] = 0;
u[5] = 0;
v[5] = 0;
u[6] = 0;
v[6] = 0;
u[7] = 0;
v[7] = 0;
u[8] = 0;
v[8] = 0;
u[9] = 0;
v[9] = 0;
u[10] = 0;
v[10] = 0;
u[11] = 0;
v[11] = 0;
</NodeConstraints>

<ExternalForces>
u[228] = 0;
v[228] = 4;
u[229] = 0;
v[229] = 4;
u[230] = 0;
v[230] = 4;
u[231] = 0;
v[231] = 4;
u[232] = 0;
