############################ MICRO SIMULATION INFORMATION ##################################
No		F11		F12		F21		F22		Energy
310;	0.839919300613;	0.017204041550;	0.021458946662;	1.068868511382;	41.021828273048
311;	1.047898654164;	-0.026412496076;	-0.033518054861;	1.093328444301;	26.873215782646
312;	0.854853239036;	-0.179137513187;	0.149557189057;	1.085228668474;	26.481504094621
313;	0.866495456393;	0.122103239390;	0.096142540105;	0.925914713045;	Penetrable-detFmicro
314;	0.808067566346;	-0.073901979940;	0.004543394109;	1.067828311884;	Penetrable-detFmicro
315;	1.076070334049;	0.138557748459;	0.023672661129;	0.823262216563;	58.308684502380
316;	0.992377034939;	0.029082264625;	0.196977638977;	1.178140748981;	59.470511691219
317;	0.889263446672;	0.174436072771;	0.159383904180;	0.984470209354;	Penetrable-detFmicro
318;	0.995653175052;	-0.189633853329;	0.164258156339;	1.057439181139;	10.720131999102
319;	1.051784531704;	0.009878574544;	0.032561708507;	1.173149095399;	65.423056926974
320;	0.845105483910;	0.184388673177;	-0.045556454419;	1.071533646933;	41.157824419721
321;	0.988267000198;	-0.195682955313;	0.127672448040;	1.105157548099;	23.758517821677
322;	1.062032177538;	-0.148005662742;	-0.074138940892;	0.848561990022;	53.858300566951
323;	0.891420443142;	-0.057002265259;	-0.080889115551;	1.069584435396;	23.242640976413
324;	1.151132469296;	-0.158916298294;	-0.169507729671;	1.059786039415;	78.701106574713
325;	1.162976928470;	0.066913283026;	0.122288839561;	1.035051689166;	60.451905796680
326;	0.977282824551;	-0.123693453450;	0.175287285664;	1.141893360260;	33.764943133053
327;	1.184034213975;	-0.192825894561;	0.183596639829;	1.135063145455;	138.053329439895
328;	0.939941579787;	0.080478367266;	0.013779415954;	1.055554667135;	8.505867411818
329;	0.863497196482;	0.130051905102;	-0.193041644714;	1.195396300088;	49.060209556710
330;	0.983401728086;	0.059663794124;	0.129703588440;	1.005028388505;	11.658188381803
331;	0.838953685128;	0.167232872922;	0.106023248505;	1.035569397938;	Penetrable-detFmicro
332;	1.064312766797;	0.000474899633;	0.053905384608;	0.860905433915;	30.348629166278
333;	0.974567005129;	0.123950230440;	0.166764867177;	1.169601660763;	57.690813161175
334;	0.826833108288;	-0.131840513331;	-0.174922714369;	1.011373472525;	Penetrable-detFmicro
335;	0.934865668270;	0.127537523960;	0.191551187836;	1.164732403651;	56.805903755778
336;	0.803484305636;	0.116140896546;	-0.117027047748;	1.054577428174;	Penetrable-detFmicro
337;	1.067832689170;	-0.017841942826;	-0.053667807924;	1.197779301074;	88.432709987819
338;	1.166970751727;	0.199930587571;	-0.148372888552;	0.921739204577;	37.674027006759
339;	0.947240337411;	-0.065278462987;	-0.077127475274;	1.116009910114;	21.179018249478
340;	1.049614013172;	-0.178559469233;	-0.131832748844;	1.107226045283;	54.099094953739
341;	1.072847634697;	0.129593922838;	0.045128897966;	0.862042927405;	38.352924268297
342;	0.824203183837;	-0.094033347451;	0.031853231006;	1.018629894109;	Penetrable-detFmicro
343;	1.120174998587;	-0.090686805647;	-0.009804676028;	1.102120809869;	62.711833634232
344;	1.147376525967;	0.064862182790;	-0.167674577751;	0.871199833203;	35.777387669778
345;	1.015495151471;	-0.055446949713;	0.165367401963;	0.815726559683;	Penetrable-detFmicro
346;	0.949862066536;	-0.141655085200;	-0.075193353115;	1.175216767965;	48.187010625511
347;	0.991442421652;	-0.182909080286;	-0.155986536530;	1.015835383601;	36.338955569203
348;	0.920079282375;	0.150414121606;	-0.040861145196;	1.187296345810;	44.384291288562
349;	0.885923249713;	-0.115131061391;	0.012239831054;	0.921646744091;	Penetrable-detFmicro
350;	0.934374447792;	0.017868630727;	-0.027552860433;	1.090548455772;	10.622246245776
351;	1.182168787840;	-0.123115931822;	-0.024046399601;	1.147605387364;	129.086119018540
352;	1.168701173119;	-0.097162157122;	0.054994996552;	1.001036080988;	46.564264421148
353;	1.057668444819;	0.054070916610;	-0.051709921953;	1.148707818550;	55.539877380289
354;	0.974664437506;	-0.044181405666;	-0.022580588477;	0.896047800727;	Penetrable-detFmicro
355;	1.063130952857;	0.041001881307;	-0.098418264029;	0.825895823193;	Penetrable-detFmicro
356;	1.061585478621;	-0.143499686133;	0.075534894709;	0.925985213607;	8.913565279390
357;	0.943735997671;	-0.188378898702;	0.095904204239;	1.023181843200;	5.893404530269
358;	1.191695762592;	0.150913737292;	0.118608027291;	1.195870636142;	176.955393074969
359;	1.149039450733;	-0.162035466858;	-0.090321863972;	1.073069049209;	74.453205704126
360;	1.037540668290;	-0.161840111333;	0.052653296673;	0.819678668689;	Penetrable-detFmicro
361;	1.092638532644;	0.026440516136;	0.106957055246;	0.843029619075;	43.676680876089
362;	0.975061151127;	-0.073982293213;	-0.186924333142;	1.104788112675;	32.442286940354
363;	1.089855476573;	-0.045888353724;	0.084095974441;	1.088898266404;	41.742976808218
364;	1.116414522282;	-0.101065022506;	0.056922324142;	0.889572790661;	21.953402135552
365;	1.105732329024;	-0.049416928201;	-0.167312276541;	0.858064641565;	46.649704679772
366;	0.828223771004;	0.112180250798;	0.034191247493;	1.176084952361;	59.918021003326
367;	1.089581020846;	0.165039511624;	0.010100558025;	1.107699917648;	56.811723209519
368;	0.816007201311;	-0.179703997526;	-0.172015266579;	0.931558853406;	Penetrable-detFmicro
369;	0.834136771951;	-0.035910441755;	-0.166100072031;	0.930708966993;	Penetrable-detFmicro
370;	0.928861928814;	-0.027956414438;	0.055804048794;	1.168030367638;	32.386149410908
371;	0.890648408050;	0.157190474181;	0.093937706386;	0.856233270759;	144.585180844202
372;	1.134936668336;	0.139842691767;	-0.116185453375;	1.026332048680;	42.196139591953
373;	0.973621065694;	0.157471332242;	0.111372714199;	1.095625526338;	31.391716290110
374;	0.811764397588;	0.101146098671;	-0.037111332465;	0.815693566889;	Penetrable-detFmicro
375;	1.189364099907;	0.107693586966;	0.193112191916;	0.909101915230;	63.821438059413
376;	1.080302600913;	-0.123728970591;	0.004247231834;	0.989659844439;	13.784440269331
377;	1.030094762480;	-0.168232012161;	-0.078019719812;	0.977579785593;	19.660541231928
378;	0.869561509741;	0.172658127118;	0.051358205517;	1.026933710967;	48.585174678407
379;	0.931732763281;	-0.008040370750;	0.012437262462;	0.856111256394;	Penetrable-detFmicro
380;	1.113096693829;	0.063132714664;	0.076564458903;	0.901525572809;	24.599096587511
381;	1.023704660987;	-0.173614242152;	-0.121130927887;	1.192182577045;	82.214966407314
382;	1.164538750208;	-0.149737788876;	0.125683595181;	1.047124932462;	66.758227345656
383;	0.853308620589;	-0.053316784362;	0.185290532925;	1.134683807991;	38.153393149096
384;	1.106247431472;	-0.056639255455;	0.074123459986;	0.907796862817;	16.648858977713
385;	1.085842419787;	-0.025984227034;	-0.036695099617;	1.118763847766;	52.403138213070
386;	0.863336981880;	0.010422840025;	-0.043425068455;	1.025173977324;	33.457589522573
387;	0.818632899749;	-0.060894627611;	-0.052421642673;	0.833352401603;	Penetrable-detFmicro
388;	0.981008245648;	-0.146460352324;	0.153556573977;	1.144716466659;	35.434812741190
389;	0.855314187701;	0.179455035960;	-0.135401985235;	1.123695575152;	31.743023882103
390;	1.052755215138;	0.070905574770;	0.143772040592;	0.906254364439;	28.161742736886
391;	1.050796932267;	0.090378463965;	-0.013461996357;	1.026219100915;	10.123266719093
392;	1.002997583736;	0.173812745645;	-0.096006412729;	0.894655954506;	18.204781998367
393;	1.033462749093;	-0.071238341433;	-0.130246690896;	0.973125751142;	14.003363895213
394;	0.872274204817;	-0.105592392901;	-0.184793024375;	1.122395083984;	53.316842608387
395;	1.020341325453;	0.121234574283;	-0.110994927398;	0.831139186687;	Penetrable-detFmicro
396;	0.897771026656;	-0.113306726997;	-0.125148940897;	1.188599917880;	54.548547834299
397;	0.917914619782;	-0.182374614109;	-0.082685488961;	1.050552633054;	33.071395630352
398;	1.077678081114;	-0.075083326920;	-0.005464299327;	1.137357830845;	59.080717764607
399;	0.978229519551;	0.098509502178;	0.049496317757;	1.147686666606;	34.944288299329
400;	1.090045865248;	0.141744119972;	-0.015443123865;	0.845013477311;	39.504874024576
401;	1.097182403699;	-0.080210515366;	-0.191417198652;	0.915169172370;	36.835238898785
402;	0.970262574792;	0.157966028927;	0.198677344045;	0.982985073096;	48.599021486831
403;	0.889810924859;	-0.105820268146;	-0.167392769077;	0.836251064603;	Penetrable-detFmicro
404;	1.194764580739;	-0.097748667589;	0.068596542258;	1.139037765016;	131.484833185151
405;	1.108034647707;	-0.137039966560;	-0.006990534992;	0.948010534532;	19.573792402223
406;	1.141303775654;	-0.140518592862;	0.163294959716;	1.110454072228;	87.526893732935
407;	1.186067023030;	0.191363843262;	-0.028235159784;	0.810960803236;	67.299562906019
408;	1.044541413940;	0.074630872092;	0.069999341211;	0.920106162858;	15.834086424088
409;	0.809951217440;	0.199270213177;	0.130910370945;	0.852191519277;	Penetrable-detFmicro
410;	0.987489062601;	-0.146609734846;	-0.041457827007;	0.824909907825;	Penetrable-detFmicro
411;	0.967560751518;	-0.120774517842;	0.014112130635;	0.912618265013;	26.187225391466
412;	0.993802733518;	-0.039163198046;	-0.162594133317;	1.060988707655;	17.197319833058
413;	1.019651313233;	-0.162142117919;	0.159382200695;	0.912490119705;	7.735108969980
414;	0.986911878477;	0.095116654778;	-0.014184478077;	1.086114530060;	12.904454932317
415;	1.094790256925;	0.166531507323;	-0.072913614298;	1.177293723498;	97.877724380758
416;	1.025400512309;	-0.072667139317;	-0.015107777308;	0.991160665731;	3.134397166092
417;	0.982844569620;	0.108182555199;	-0.184241858292;	1.098038163852;	19.046855325022
418;	0.944006286656;	0.046182370162;	-0.013731575308;	1.035666092091;	4.585736416024
419;	1.097865586637;	-0.109135382943;	0.026196135407;	0.873501360522;	25.474856449961
420;	0.970591584940;	-0.039497460077;	-0.090883761786;	0.891968761707;	Penetrable-detFmicro
421;	1.174292559171;	0.050374047442;	-0.149970474761;	0.968553492767;	44.584083164583
422;	1.054790486355;	-0.119879360682;	-0.155159755171;	0.972237993879;	26.107712387266
423;	0.813368742976;	-0.085691707117;	0.161412951725;	0.966669860891;	Penetrable-detFmicro
424;	1.021416106823;	-0.197324775457;	-0.084453179448;	1.148172941324;	59.448045752993
425;	0.967456606515;	-0.177950710287;	-0.108952395955;	0.939095536769;	45.252735738187
426;	0.906067694364;	-0.017841763095;	0.185957077557;	1.134493309190;	30.261550877416
427;	0.919688621639;	-0.136691217016;	-0.068484121205;	0.934005414193;	Penetrable-detFmicro
428;	0.927083744797;	-0.182866469938;	0.045958585399;	1.035120622045;	12.561208733720
429;	0.885215875067;	-0.037521971959;	-0.133880458541;	1.083666086621;	28.364924617350
430;	1.025044691931;	0.147835740517;	-0.174128031905;	1.040351468890;	10.994835727740
431;	1.090688712689;	0.181594113956;	0.167815282348;	0.832831308600;	Penetrable-detFmicro
432;	1.012516662052;	-0.038111405150;	0.018703381840;	1.044883011867;	5.042549605459
433;	1.072222586558;	-0.199305114443;	-0.171438890819;	1.130284705687;	80.253443247357
434;	1.063550339590;	-0.170101109509;	0.092133770899;	1.190584042173;	90.536251526431
435;	0.975827969636;	-0.143460906312;	0.141411619421;	0.875131110388;	30.582065488201
436;	0.940237231941;	0.045917014468;	0.170041554332;	0.910259886959;	Penetrable-detFmicro
437;	0.953830600851;	-0.152390038433;	0.007017353916;	0.941475323100;	22.619135042517
438;	1.156756498555;	-0.016692249420;	0.112472005418;	0.993465846850;	40.159684877803
439;	0.995021407203;	-0.082025679027;	0.125536888648;	1.036467348051;	3.547524460790
440;	1.054490422906;	0.015110968013;	-0.150913799346;	1.097415917409;	36.159130760144
441;	0.977068741756;	0.179726786654;	0.130707912057;	1.010757136147;	32.042593320002
442;	0.980810776380;	0.016212924950;	-0.118185281108;	0.888234066667;	Penetrable-detFmicro
443;	0.968503904877;	-0.092383548291;	-0.124715908589;	1.190986082222;	57.262825588352
444;	0.830468599774;	0.018089603434;	0.175364466863;	1.162407997536;	58.644214184246
445;	0.877754489923;	0.050679742398;	0.079417290465;	0.856232574952;	Penetrable-detFmicro
446;	1.057385472446;	0.047517892746;	0.066511993422;	1.117391617564;	41.954812186959
447;	0.808574780414;	0.161589025423;	-0.052723843704;	0.993924302937;	Penetrable-detFmicro
448;	1.069597841166;	0.003962770812;	0.087038169618;	1.101081426114;	39.146652181557
449;	1.000059564577;	-0.065021470203;	-0.022133628232;	1.003666944136;	2.329231207529
450;	1.171518365124;	0.009073253596;	-0.042701843937;	1.168362259586;	131.418082172592
451;	1.078386152636;	-0.117852790111;	0.121145334584;	1.109008556579;	49.608046651682
452;	0.814712552998;	0.111795474196;	-0.159503041517;	1.108053193282;	47.916359328705
453;	1.028776837060;	-0.160254846730;	-0.052600596536;	0.865181085656;	47.813308791323
454;	0.973952655497;	-0.008513826415;	0.136746342796;	1.084465941875;	14.043086495384
455;	1.135634679556;	0.053392219243;	-0.028559125378;	1.122571703595;	80.131952982753
456;	0.808030711700;	0.163782743348;	-0.013882075514;	1.142929830041;	66.021760797485
457;	1.108700707368;	-0.167651762649;	-0.025926721236;	0.939389014487;	24.391783072767
458;	0.883450447821;	-0.086907242135;	0.024594053504;	0.868407756423;	Penetrable-detFmicro
459;	1.058907669458;	0.090119929101;	0.159842736088;	0.948616375469;	24.439600225953
460;	0.875172315524;	-0.011254651066;	-0.099161970464;	1.005578816256;	35.115585584646
461;	0.872026873311;	-0.141112521975;	-0.134885490406;	0.816921741507;	Penetrable-detFmicro
462;	1.022915730022;	0.021774940553;	0.133030911936;	1.193965885586;	70.786777337590
463;	0.858457397031;	-0.117360051177;	0.007509140436;	0.992568959474;	Penetrable-detFmicro
464;	1.145661397040;	0.006076001342;	0.035608741498;	1.032304102172;	43.539350858453
465;	0.843325708488;	-0.004291386017;	0.061089392440;	0.897319348324;	Penetrable-detFmicro
466;	0.884966406943;	-0.071954396020;	0.027108932162;	0.832895642637;	Penetrable-detFmicro
467;	1.063617297926;	0.042983935236;	-0.044213315192;	1.011072079147;	8.752544881831
468;	0.864798521321;	0.099306863488;	-0.186007656003;	1.075335306310;	24.616338907812
469;	1.085399428617;	0.166770982126;	-0.025405169108;	0.824768897872;	51.206733636216
470;	0.881528021646;	-0.000900802190;	-0.177077106527;	1.122967761926;	33.096304567826
471;	0.915808654460;	-0.168651971821;	0.067832195055;	0.875313271480;	Penetrable-detFmicro
472;	1.156861776368;	0.191595425619;	-0.140807167079;	1.042766918618;	64.798336594811
473;	1.167443574113;	0.034398443204;	0.071729075384;	0.858437415591;	43.573586042126
474;	0.903985402206;	0.169545124891;	-0.156297860526;	1.136703529881;	25.794876799295
475;	0.923562053910;	0.000416470367;	0.134500740181;	0.999540583637;	16.969744192503
476;	1.005836208298;	0.147106868246;	0.187208274053;	1.033598284025;	34.962698831239
477;	1.026559291162;	-0.175239612269;	-0.012945142897;	1.066203552037;	22.320690795151
478;	0.927894919345;	-0.110350855156;	0.001480753292;	0.933241017203;	33.340739930746
479;	0.880910542776;	0.065608714653;	0.197801495807;	1.046798914815;	Penetrable-detFmicro
480;	1.083679047291;	-0.109173077565;	0.185409848558;	0.846135487719;	33.141594382103
481;	0.845398413486;	-0.168303648768;	0.096446203640;	1.076980546208;	34.093407233959
482;	1.105036084638;	-0.107701958765;	-0.192502888307;	0.856382867651;	62.788906606078
483;	0.825520382743;	0.051139668575;	-0.143478259721;	1.044155556872;	Penetrable-detFmicro
484;	1.029854396789;	0.006893510802;	0.096782365254;	1.066594143547;	15.769440005855
485;	1.120234734591;	0.156900470450;	-0.149411249329;	1.174377519833;	114.584797825553
486;	1.193246703632;	0.102921742202;	-0.190300640051;	1.000061470791;	66.894903784028
487;	1.029587610160;	-0.097875922182;	0.078949457726;	0.845278225809;	39.926776309216
488;	0.912596230081;	-0.109317486533;	0.021592348148;	0.979003798862;	21.749553141701
489;	0.944429860839;	0.150991546537;	-0.188423236359;	1.045065246138;	4.779344942226
490;	0.828773616201;	-0.013369454000;	0.007559052096;	1.124185663276;	45.794759821345
491;	1.019289201298;	0.111887886949;	-0.101164509375;	0.821023743549;	Penetrable-detFmicro
492;	1.174035497932;	-0.052284704376;	0.002000624750;	1.142534026210;	116.054862310473
493;	1.051994154877;	-0.115702860423;	-0.121699554930;	1.178462878057;	79.158414983235
494;	1.032032633517;	0.175719789857;	0.070356763522;	1.119689424404;	46.182278493739
495;	1.016562343140;	-0.047872910575;	-0.023893605862;	1.071910517480;	12.708225119103
496;	1.011327231546;	-0.019704811880;	-0.056696369935;	1.001063988948;	2.002219918109
497;	0.837453316069;	0.033370535293;	-0.185321723487;	0.866809472003;	Penetrable-detFmicro
498;	1.169126080300;	-0.188713406181;	0.070139713635;	1.063202466234;	78.271596888169
499;	1.174930640611;	0.053106944839;	0.119668850582;	0.933827648821;	42.587322233639
500;	1.177901450273;	0.184169158615;	-0.120782333200;	1.077039188802;	92.133577006649
501;	0.862869429585;	0.140983799778;	-0.043908117647;	1.190685301823;	49.103289644374
502;	0.805097940337;	0.168097123945;	-0.083178631807;	0.970301727686;	Penetrable-detFmicro
503;	0.839990137451;	0.030473988185;	-0.084987563167;	1.085786188036;	38.984119531062
504;	0.976766242476;	-0.016666424933;	-0.183088256510;	1.049788931021;	14.844563402917
505;	1.110139476787;	-0.062369530324;	0.135387062097;	0.829353232247;	44.733473911545
506;	0.804625021247;	0.181951084072;	-0.133448932653;	0.998063959123;	Penetrable-detFmicro
507;	1.127811371556;	0.020995497405;	-0.142731387250;	1.152989829236;	98.664243430292
508;	1.064642696801;	-0.124055049273;	0.174515010760;	0.986859291881;	10.024720759734
509;	0.983428017735;	-0.143832561469;	0.063816409985;	0.804491248730;	Penetrable-detFmicro
510;	0.937110425240;	0.065706644952;	-0.187533541381;	1.041564746873;	8.916220123146
511;	0.842313009484;	0.177185414728;	0.021212167529;	1.131937809640;	52.782603785675
512;	1.179723159694;	-0.052342610487;	0.080669775803;	1.163678077681;	136.136273286139
513;	0.922960988150;	-0.182835841061;	0.198240944462;	1.024393315896;	4.794387385774
514;	1.054389257345;	-0.068656637665;	-0.173934432941;	0.934814206298;	25.245659624306
515;	1.062833040146;	-0.168621432817;	0.080927275114;	0.946995301808;	8.139877398634
516;	1.147677281996;	0.195842018078;	0.033988854242;	0.808296573715;	73.368786608204
517;	0.814280100562;	-0.075080445595;	0.061064894336;	0.808583495075;	Penetrable-detFmicro
518;	0.861798947626;	-0.063737113769;	0.174067727034;	1.173527101186;	43.298226688465
519;	1.004932358293;	0.079817998380;	-0.077540209451;	1.136941363063;	32.925404297365
520;	0.916372684658;	0.013720213858;	-0.058872460041;	1.192646404521;	41.792709956702
521;	0.941231703436;	0.186822991557;	0.162695978926;	0.938220803094;	74.303968367259
522;	0.914819412468;	-0.171229414399;	0.032181246394;	1.168389471676;	39.231241801081
523;	0.926635953385;	0.053402585627;	-0.012245056904;	1.073788203681;	9.677695035085
524;	1.158319102781;	0.148273057121;	0.035780082085;	1.176646027160;	134.900259395558
525;	1.151953921631;	0.126626977181;	0.006896869851;	1.056470137030;	60.551909462151
526;	1.173988346821;	0.099027199586;	0.113277335132;	1.173420658096;	143.399011347391
527;	1.150782821661;	0.097263616530;	0.124073670192;	1.071244872503;	71.212563105617
528;	1.057402340025;	-0.040047857929;	0.023996228488;	1.003417631127;	6.249145277797
529;	0.802930197577;	-0.074035247505;	0.044922822862;	1.138928997657;	61.590609165626
530;	1.116803033127;	0.041000266717;	-0.067691654740;	0.996148698119;	22.252333851007
531;	1.162966464597;	0.010189477698;	0.005358708584;	1.053285369645;	60.093105276865
532;	0.828671236349;	0.068077979389;	0.186406673260;	0.981940813437;	Penetrable-detFmicro
533;	0.990375281475;	-0.087110989192;	-0.056671438260;	0.908139100529;	27.016122478220
534;	1.098719474454;	-0.017862867432;	0.125016674313;	0.915103169116;	17.872244556669
535;	0.999605963558;	-0.135056542631;	-0.034333516834;	0.985113048862;	9.390962798078
536;	1.039948069618;	0.008999034024;	0.078782818596;	0.826683935684;	Penetrable-detFmicro
537;	1.016740029538;	-0.089506687764;	0.064339833104;	1.104715496582;	23.358301082815
538;	0.958047049029;	0.069257756508;	0.172303969905;	1.103573461936;	28.717162417807
539;	0.978706077123;	0.165458003350;	-0.055080877125;	0.870310604483;	Penetrable-detFmicro
540;	1.038470045426;	-0.046824032575;	0.070900987571;	1.043176139503;	9.699178057487
541;	1.195727960025;	-0.174760638533;	-0.039348678807;	0.936290677812;	55.064533072500
542;	1.175119575680;	-0.062536241895;	0.141512737613;	1.136580372346;	119.116327549638
543;	1.035809195350;	-0.020138253138;	-0.013186402228;	1.146337907507;	44.879581699980
544;	0.876163859619;	0.125944636669;	-0.019616262767;	1.129043540799;	30.881958096521
545;	1.161955832616;	0.169524912191;	0.047005882917;	0.867698037696;	48.908332030558
546;	1.106669215476;	-0.108451165448;	-0.139364088230;	1.185063105562;	111.365939294942
547;	1.102594926229;	0.039555927659;	0.186115564942;	0.806683743553;	Penetrable-detFmicro
548;	0.812849995269;	0.076736763230;	0.137466168474;	0.926834700625;	Penetrable-detFmicro
549;	0.861467907594;	-0.050113091826;	0.027650202708;	0.995285159685;	Penetrable-detFmicro
550;	0.960757223160;	-0.184700842572;	-0.115836632954;	1.004645925037;	33.368304463593
551;	0.933170325961;	0.088499286864;	-0.124782602469;	0.866965306231;	Penetrable-detFmicro
552;	0.930708488318;	-0.083715995375;	0.002584953241;	0.884646231403;	Penetrable-detFmicro
553;	1.158092860655;	0.192962091485;	0.141184819380;	1.176510094726;	146.221117879633
554;	1.132931610745;	-0.155971441025;	-0.146547246213;	0.933959243246;	45.328455910882
555;	0.951291011950;	0.098886497063;	0.149307824839;	0.909617749976;	Penetrable-detFmicro
556;	1.013537205591;	0.185671569969;	-0.099992032790;	0.827708350296;	Penetrable-detFmicro
557;	1.122016308464;	-0.186713842787;	-0.116185930071;	0.872055752561;	55.919780166687
558;	0.939971977266;	0.190698895703;	0.154705067528;	1.160617906333;	60.645899793178
559;	0.823686875299;	0.097340447331;	-0.191279762707;	0.858326620130;	Penetrable-detFmicro
560;	0.986248786196;	0.009485304994;	0.073482384098;	1.158144707105;	37.335751939350
561;	1.179965327926;	0.006873984712;	-0.149083639063;	1.084705238343;	91.828836854810
562;	1.131782953035;	0.074297937710;	0.117792659441;	0.821126153007;	63.472519024426
563;	0.854571308687;	-0.150951515644;	-0.042414742091;	0.972140163825;	Penetrable-detFmicro
564;	0.829446907521;	0.144931096264;	-0.047952070781;	0.868398079633;	Penetrable-detFmicro
565;	0.826019281390;	-0.055990886918;	-0.187125020262;	0.943876085239;	Penetrable-detFmicro
566;	1.146912593484;	0.081762316675;	0.074667687049;	1.007533414261;	41.381181436753
567;	0.884149008198;	0.091353964573;	0.159222132232;	1.079322551399;	40.275427302349
568;	1.008719022251;	0.010240739051;	-0.050853486307;	1.139635627017;	33.734047865019
569;	1.068456682516;	-0.052345777388;	0.167547518157;	1.085739795334;	37.300238943245
570;	0.937307392429;	-0.035267398028;	0.001385422521;	0.827539805659;	Penetrable-detFmicro
571;	1.153324819975;	0.156760215445;	0.162787861055;	1.138787749428;	117.507915924694
572;	0.991035104775;	-0.198116584086;	-0.119122383061;	1.161058197289;	61.803982999660
573;	1.075213550956;	0.173256687814;	0.105730575371;	0.958643249523;	29.361366667761
574;	1.105657118487;	-0.062218891119;	0.068269390142;	0.896209956181;	18.514016321028
575;	1.189077099644;	-0.054958570370;	-0.162135726958;	0.866868433892;	58.041207551935
576;	0.865116083233;	-0.160126361651;	-0.104554631319;	1.084523117984;	51.766278514100
577;	1.106845440357;	0.197839064660;	-0.193403215356;	1.012018031410;	32.875633213896
578;	0.886410740459;	0.185144194076;	0.016860421448;	0.808559462846;	Penetrable-detFmicro
579;	1.117162433251;	0.158454804339;	-0.017679519326;	1.158432062083;	97.277285146203
580;	0.982134340880;	0.150998656624;	0.044337913928;	0.840047307411;	Penetrable-detFmicro
581;	1.116946960444;	0.055124045392;	-0.088792251442;	0.919635444262;	17.789781390408
582;	1.148174503279;	0.000632703242;	-0.096177443090;	0.898589908540;	29.902242340320
583;	1.197552972714;	0.076091552427;	-0.096045116151;	0.967031693578;	52.297136066318
584;	1.001208849638;	-0.189427832023;	-0.098272465146;	0.919850186120;	Penetrable-detFmicro
585;	0.961055917726;	-0.190932159957;	0.033438000860;	1.114681431359;	25.115162814898
586;	0.889613614247;	0.051566472168;	-0.078827566526;	1.039115540904;	17.826682975328
587;	1.192035967676;	0.095790749471;	0.058670071715;	1.088340299913;	98.965895647104
588;	1.197174191068;	-0.188116905230;	0.096829486114;	0.986233788393;	63.425295036995
589;	0.839908497914;	0.055867047600;	0.106586243937;	0.936353234094;	Penetrable-detFmicro
590;	1.157060911126;	0.077804531919;	-0.139744951418;	1.135622105391;	106.931699386030
591;	0.977940368649;	-0.091636583274;	0.091851716213;	1.195876923484;	54.404140606219
592;	0.943510715860;	-0.000729043906;	-0.168931762504;	0.820298630200;	Penetrable-detFmicro
593;	1.159070684960;	-0.180789416938;	-0.164760184573;	0.878071835468;	68.243933508797
594;	0.825423606538;	-0.061097342119;	0.096776928508;	0.950628324491;	Penetrable-detFmicro
595;	0.966510297679;	0.188848070267;	-0.017090761409;	1.059503415145;	13.876590796697
596;	1.121640177707;	0.169403852084;	0.143603023715;	1.058090335676;	62.634785570968
597;	1.117522944422;	0.076574666747;	-0.114735068186;	1.010026113231;	27.649919585551
598;	0.924013608632;	-0.186360926921;	0.190298975266;	1.092061684236;	14.003465358108
599;	0.977384759973;	0.197601920303;	-0.170493668560;	1.074922795805;	13.090800590786
600;	1.071985975555;	-0.018529145677;	-0.123957394685;	1.087522818102;	37.563944797694
601;	0.866485941594;	0.139094484584;	0.162410075514;	0.881842047355;	Penetrable-detFmicro
602;	1.166034568592;	0.015015243705;	0.059587628685;	0.877541104578;	36.886606555027
603;	0.818800553385;	0.108140154333;	0.121870223924;	0.913886378483;	Penetrable-detFmicro
604;	0.867871477977;	-0.041931952611;	0.119273699520;	0.880695527982;	Penetrable-detFmicro
605;	1.160186361979;	-0.195326824844;	-0.018544371612;	0.908374900855;	41.660927971852
606;	1.035548364084;	0.185623751252;	0.160894651854;	1.046403591143;	40.957666995257
607;	1.113447648953;	-0.111034046805;	-0.070785851178;	0.909387150656;	27.064922652456
608;	0.856513277202;	0.199149625189;	0.032322824399;	0.929177409651;	Penetrable-detFmicro
609;	0.854050845786;	0.040516560485;	0.199618828091;	0.819863943424;	Penetrable-detFmicro
610;	0.919079699011;	0.159832673110;	0.010704684646;	0.956762338573;	34.077399994028
611;	1.151418580725;	-0.152321945197;	0.118731908992;	1.040415019302;	56.583251488354
612;	1.114254072338;	-0.056345060965;	-0.089346639162;	0.904612131953;	24.796657078746
613;	1.008212597264;	-0.152246679116;	-0.147872821911;	0.871581319119;	Penetrable-detFmicro
614;	0.948979496911;	-0.111756466253;	-0.095169605701;	1.071578334968;	19.323341106799
615;	0.802151130973;	0.114837980837;	0.034911555745;	0.837963684659;	Penetrable-detFmicro
616;	1.104509555211;	-0.037424780255;	-0.083542529623;	1.184113892183;	101.391028963826
617;	0.972992855187;	0.060321713362;	-0.117451695709;	0.968279255708;	4.850118632628
618;	0.818679290366;	-0.115411492014;	-0.152536182882;	1.159674706405;	77.732715576370
619;	0.953123222788;	0.110147933060;	0.130975929557;	1.135596279151;	36.791820008539
620;	1.029343223748;	0.024425026944;	0.104787300367;	1.007383941981;	6.912901428656
621;	0.959810435276;	0.192601174337;	0.144619117559;	1.139241632757;	53.250199846498
622;	0.864694751543;	-0.114224231595;	-0.025363948803;	1.109392678004;	34.812213492761
623;	1.100787192191;	-0.023132251722;	-0.028513084036;	1.035484723729;	25.674572290768
624;	1.058227465790;	-0.009863374123;	0.138826688684;	0.853281441855;	38.833459422927
625;	0.933890953671;	-0.136634418739;	0.102586960406;	0.905253554620;	33.773021143220
