0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.000143,0.00008664
-0.00382,-0.00382,-0.00382,-0.00382,-0.00382,-0.00382,0.000133,8.75544E-05
-0.0039,-0.0039,-0.0039,-0.0039,-0.0039,-0.0039,0.000137,0.00009126
0.00394,0.00394,0.00394,0.00394,0.00394,0.00394,0.00015,9.31416E-05
-0.00396,-0.00396,-0.00396,-0.00396,-0.00396,-0.00396,0.00014,9.40896E-05
0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.000152,9.50424E-05
-0.00404,-0.00404,-0.00404,-0.00404,-0.00404,-0.00404,0.000143,9.79296E-05
-0.00408,-0.00408,-0.00408,-0.00408,-0.00408,-0.00408,0.000145,9.98784E-05
-0.00432,-0.00432,-0.00432,-0.00432,-0.00432,-0.00432,0.000157,0.0001119744
0.00436,0.00436,0.00436,0.00436,0.00436,0.00436,0.000172,0.0001140576
-0.0044,-0.0044,-0.0044,-0.0044,-0.0044,-0.0044,0.000161,0.00011616
0.0048,0.0048,0.0048,0.0048,0.0048,0.0048,0.000196,0.00013824
-0.0049,-0.0049,-0.0049,-0.0049,-0.0049,-0.0049,0.000188,0.00014406
-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,0.000196,0.0001524096
0.00506,0.00506,0.00506,0.00506,0.00506,0.00506,0.000212,0.0001536216
-0.00518,-0.00518,-0.00518,-0.00518,-0.00518,-0.00518,0.000205,0.0001609944
-0.00524,-0.00524,-0.00524,-0.00524,-0.00524,-0.00524,0.000208,0.0001647456
-0.0054,-0.0054,-0.0054,-0.0054,-0.0054,-0.0054,0.000218,0.00017496
-0.0056,-0.0056,-0.0056,-0.0056,-0.0056,-0.0056,0.000231,0.00018816
0.00586,0.00586,0.00586,0.00586,0.00586,0.00586,0.000266,0.0002060376
0.00588,0.00588,0.00588,0.00588,0.00588,0.00588,0.000267,0.0002074464
0.00596,0.00596,0.00596,0.00596,0.00596,0.00596,0.000273,0.0002131296
-0.00608,-0.00608,-0.00608,-0.00608,-0.00608,-0.00608,0.000264,0.0002217984
-0.00614,-0.00614,-0.00614,-0.00614,-0.00614,-0.00614,0.000268,0.0002261976
-0.00624,-0.00624,-0.00624,-0.00624,-0.00624,-0.00624,0.000276,0.0002336256
-0.0063,-0.0063,-0.0063,-0.0063,-0.0063,-0.0063,0.00028,0.00023814
-0.0064,-0.0064,-0.0064,-0.0064,-0.0064,-0.0064,0.000288,0.00024576
0.00644,0.00644,0.00644,0.00644,0.00644,0.00644,0.000309,0.0002488416
-0.00646,-0.00646,-0.00646,-0.00646,-0.00646,-0.00646,0.000292,0.0002503896
-0.00648,-0.00648,-0.00648,-0.00648,-0.00648,-0.00648,0.000294,0.0002519424
0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.000322,0.00026136
-0.00674,-0.00674,-0.00674,-0.00674,-0.00674,-0.00674,0.000314,0.0002725656
-0.00688,-0.00688,-0.00688,-0.00688,-0.00688,-0.00688,0.000325,0.0002840064
0.00688,0.00688,0.00688,0.00688,0.00688,0.00688,0.000345,0.0002840064
-0.00692,-0.00692,-0.00692,-0.00692,-0.00692,-0.00692,0.000328,0.0002873184
-0.00702,-0.00702,-0.00702,-0.00702,-0.00702,-0.00702,0.000337,0.0002956824
0.00706,0.00706,0.00706,0.00706,0.00706,0.00706,0.00036,0.0002990616
0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.000364,0.00030246
-0.00716,-0.00716,-0.00716,-0.00716,-0.00716,-0.00716,0.000348,0.0003075936
-0.00726,-0.00726,-0.00726,-0.00726,-0.00726,-0.00726,0.000357,0.0003162456
0.00728,0.00728,0.00728,0.00728,0.00728,0.00728,0.00038,0.0003179904
0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.00039,0.00032856
-0.00746,-0.00746,-0.00746,-0.00746,-0.00746,-0.00746,0.000374,0.0003339096
-0.0075,-0.0075,-0.0075,-0.0075,-0.0075,-0.0075,0.000378,0.0003375
-0.00756,-0.00756,-0.00756,-0.00756,-0.00756,-0.00756,0.000383,0.0003429216
0.00758,0.00758,0.00758,0.00758,0.00758,0.00758,0.000407,0.0003447384
-0.00758,-0.00758,-0.00758,-0.00758,-0.00758,-0.00758,0.000385,0.0003447384
0.00768,0.00768,0.00768,0.00768,0.00768,0.00768,0.000416,0.0003538944
0.00782,0.00782,0.00782,0.00782,0.00782,0.00782,0.000429,0.0003669144
0.00794,0.00794,0.00794,0.00794,0.00794,0.00794,0.000441,0.0003782616
-0.00808,-0.00808,-0.00808,-0.00808,-0.00808,-0.00808,0.000431,0.0003917184
0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.000466,0.00040344
-0.00822,-0.00822,-0.00822,-0.00822,-0.00822,-0.00822,0.000444,0.0004054104
0.00832,0.00832,0.00832,0.00832,0.00832,0.00832,0.000478,0.0004153344
-0.00836,-0.00836,-0.00836,-0.00836,-0.00836,-0.00836,0.000458,0.0004193376
0.00838,0.00838,0.00838,0.00838,0.00838,0.00838,0.000485,0.0004213464
-0.00858,-0.00858,-0.00858,-0.00858,-0.00858,-0.00858,0.00048,0.0004416984
0.0086,0.0086,0.0086,0.0086,0.0086,0.0086,0.000507,0.00044376
0.00864,0.00864,0.00864,0.00864,0.00864,0.00864,0.000511,0.0004478976
0.0088,0.0088,0.0088,0.0088,0.0088,0.0088,0.000528,0.00046464
0.00882,0.00882,0.00882,0.00882,0.00882,0.00882,0.000531,0.0004667544
-0.0089,-0.0089,-0.0089,-0.0089,-0.0089,-0.0089,0.000513,0.00047526
-0.00896,-0.00896,-0.00896,-0.00896,-0.00896,-0.00896,0.00052,0.0004816896
0.009,0.009,0.009,0.009,0.009,0.009,0.00055,0.000486
0.00916,0.00916,0.00916,0.00916,0.00916,0.00916,0.000568,0.0005034336
-0.00942,-0.00942,-0.00942,-0.00942,-0.00942,-0.00942,0.00057,0.0005324184
-0.00946,-0.00946,-0.00946,-0.00946,-0.00946,-0.00946,0.000574,0.0005369496
0.00952,0.00952,0.00952,0.00952,0.00952,0.00952,0.000609,0.0005437824
-0.00962,-0.00962,-0.00962,-0.00962,-0.00962,-0.00962,0.000592,0.0005552664
-0.00964,-0.00964,-0.00964,-0.00964,-0.00964,-0.00964,0.000594,0.0005575776
0.0098,0.0098,0.0098,0.0098,0.0098,0.0098,0.000641,0.00057624
-0.00986,-0.00986,-0.00986,-0.00986,-0.00986,-0.00986,0.00062,0.0005833176
-0.00998,-0.00998,-0.00998,-0.00998,-0.00998,-0.00998,0.000634,0.0005976024
0.01002,0.01002,0.01002,0.01002,0.01002,0.01002,0.000668,0.0006024024
-0.01002,-0.01002,-0.01002,-0.01002,-0.01002,-0.01002,0.000639,0.0006024024
-0.01004,-0.01004,-0.01004,-0.01004,-0.01004,-0.01004,0.000641,0.0006048096
-0.0103,-0.0103,-0.0103,-0.0103,-0.0103,-0.0103,0.000672,0.00063654
0.01032,0.01032,0.01032,0.01032,0.01032,0.01032,0.000705,0.0006390144
0.01038,0.01038,0.01038,0.01038,0.01038,0.01038,0.000712,0.0006464664
-0.01044,-0.01044,-0.01044,-0.01044,-0.01044,-0.01044,0.00069,0.0006539616
-0.01054,-0.01054,-0.01054,-0.01054,-0.01054,-0.01054,0.000702,0.0006665496
-0.01066,-0.01066,-0.01066,-0.01066,-0.01066,-0.01066,0.000717,0.0006818136
0.01072,0.01072,0.01072,0.01072,0.01072,0.01072,0.000756,0.0006895104
0.01074,0.01074,0.01074,0.01074,0.01074,0.01074,0.000759,0.0006920856
-0.01086,-0.01086,-0.01086,-0.01086,-0.01086,-0.01086,0.000743,0.0007076376
0.01088,0.01088,0.01088,0.01088,0.01088,0.01088,0.000777,0.0007102464
-0.01092,-0.01092,-0.01092,-0.01092,-0.01092,-0.01092,0.00075,0.0007154784
0.01094,0.01094,0.01094,0.01094,0.01094,0.01094,0.000785,0.0007181016
-0.01094,-0.01094,-0.01094,-0.01094,-0.01094,-0.01094,0.000753,0.0007181016
-0.01128,-0.01128,-0.01128,-0.01128,-0.01128,-0.01128,0.000798,0.0007634304
0.01136,0.01136,0.01136,0.01136,0.01136,0.01136,0.000842,0.0007742976
-0.01144,-0.01144,-0.01144,-0.01144,-0.01144,-0.01144,0.000819,0.0007852416
0.01144,0.01144,0.01144,0.01144,0.01144,0.01144,0.000853,0.0007852416
0.01146,0.01146,0.01146,0.01146,0.01146,0.01146,0.000855,0.0007879896
0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.000861,0.0007935
0.01154,0.01154,0.01154,0.01154,0.01154,0.01154,0.000867,0.0007990296
-0.01154,-0.01154,-0.01154,-0.01154,-0.01154,-0.01154,0.000833,0.0007990296
-0.01164,-0.01164,-0.01164,-0.01164,-0.01164,-0.01164,0.000847,0.0008129376
-0.012,-0.012,-0.012,-0.012,-0.012,-0.012,0.000897,0.000864
0.01216,0.01216,0.01216,0.01216,0.01216,0.01216,0.000956,0.0008871936
-0.0122,-0.0122,-0.0122,-0.0122,-0.0122,-0.0122,0.000926,0.00089304
-0.01244,-0.01244,-0.01244,-0.01244,-0.01244,-0.01244,0.000961,0.0009285216
0.01258,0.01258,0.01258,0.01258,0.01258,0.01258,0.001019,0.0009495384
-0.0127,-0.0127,-0.0127,-0.0127,-0.0127,-0.0127,0.001,0.00096774
-0.01272,-0.01272,-0.01272,-0.01272,-0.01272,-0.01272,0.001003,0.0009707904
0.01274,0.01274,0.01274,0.01274,0.01274,0.01274,0.001043,0.0009738456
-0.01274,-0.01274,-0.01274,-0.01274,-0.01274,-0.01274,0.001006,0.0009738456
0.01292,0.01292,0.01292,0.01292,0.01292,0.01292,0.001071,0.0010015584
-0.01298,-0.01298,-0.01298,-0.01298,-0.01298,-0.01298,0.001043,0.0010108824
-0.01316,-0.01316,-0.01316,-0.01316,-0.01316,-0.01316,0.001071,0.0010391136
-0.01328,-0.01328,-0.01328,-0.01328,-0.01328,-0.01328,0.001089,0.0010581504
-0.01342,-0.01342,-0.01342,-0.01342,-0.01342,-0.01342,0.001112,0.0010805784
0.01344,0.01344,0.01344,0.01344,0.01344,0.01344,0.001154,0.0010838016
-0.01348,-0.01348,-0.01348,-0.01348,-0.01348,-0.01348,0.001121,0.0010902624
0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.001164,0.0010935
-0.0135,-0.0135,-0.0135,-0.0135,-0.0135,-0.0135,0.001124,0.0010935
0.01352,0.01352,0.01352,0.01352,0.01352,0.01352,0.001167,0.0010967424
-0.01352,-0.01352,-0.01352,-0.01352,-0.01352,-0.01352,0.001128,0.0010967424
0.0137,0.0137,0.0137,0.0137,0.0137,0.0137,0.001197,0.00112614
-0.01372,-0.01372,-0.01372,-0.01372,-0.01372,-0.01372,0.00116,0.0011294304
0.01376,0.01376,0.01376,0.01376,0.01376,0.01376,0.001207,0.0011360256
-0.01378,-0.01378,-0.01378,-0.01378,-0.01378,-0.01378,0.00117,0.0011393304
-0.01382,-0.01382,-0.01382,-0.01382,-0.01382,-0.01382,0.001176,0.0011459544
0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.00123,0.00115926
0.01396,0.01396,0.01396,0.01396,0.01396,0.01396,0.00124,0.0011692896
-0.01438,-0.01438,-0.01438,-0.01438,-0.01438,-0.01438,0.00127,0.0012407064
0.01438,0.01438,0.01438,0.01438,0.01438,0.01438,0.001312,0.0012407064
0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.001316,0.00124416
-0.01442,-0.01442,-0.01442,-0.01442,-0.01442,-0.01442,0.001277,0.0012476184
0.0146,0.0146,0.0146,0.0146,0.0146,0.0146,0.001351,0.00127896
-0.0146,-0.0146,-0.0146,-0.0146,-0.0146,-0.0146,0.001308,0.00127896
0.01482,0.01482,0.01482,0.01482,0.01482,0.01482,0.00139,0.0013177944
0.01502,0.01502,0.01502,0.01502,0.01502,0.01502,0.001426,0.0013536024
-0.01508,-0.01508,-0.01508,-0.01508,-0.01508,-0.01508,0.001393,0.0013644384
-0.0151,-0.0151,-0.0151,-0.0151,-0.0151,-0.0151,0.001396,0.00136806
-0.01518,-0.01518,-0.01518,-0.01518,-0.01518,-0.01518,0.001411,0.0013825944
0.0152,0.0152,0.0152,0.0152,0.0152,0.0152,0.001459,0.00138624
0.01532,0.01532,0.01532,0.01532,0.01532,0.01532,0.001481,0.0014082144
-0.01544,-0.01544,-0.01544,-0.01544,-0.01544,-0.01544,0.001458,0.0014303616
0.01556,0.01556,0.01556,0.01556,0.01556,0.01556,0.001526,0.0014526816
0.01572,0.01572,0.01572,0.01572,0.01572,0.01572,0.001556,0.0014827104
0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.001571,0.00149784
0.01582,0.01582,0.01582,0.01582,0.01582,0.01582,0.001575,0.0015016344
-0.01584,-0.01584,-0.01584,-0.01584,-0.01584,-0.01584,0.001533,0.0015054336
-0.01586,-0.01586,-0.01586,-0.01586,-0.01586,-0.01586,0.001536,0.0015092376
0.01644,0.01644,0.01644,0.01644,0.01644,0.01644,0.001696,0.0016216416
0.01646,0.01646,0.01646,0.01646,0.01646,0.01646,0.0017,0.0016255896
0.01658,0.01658,0.01658,0.01658,0.01658,0.01658,0.001724,0.0016493784
-0.0167,-0.0167,-0.0167,-0.0167,-0.0167,-0.0167,0.001699,0.00167334
-0.01686,-0.01686,-0.01686,-0.01686,-0.01686,-0.01686,0.001731,0.0017055576
0.017,0.017,0.017,0.017,0.017,0.017,0.001809,0.001734
-0.01704,-0.01704,-0.01704,-0.01704,-0.01704,-0.01704,0.001768,0.0017421696
-0.01716,-0.01716,-0.01716,-0.01716,-0.01716,-0.01716,0.001792,0.0017667936
0.01736,0.01736,0.01736,0.01736,0.01736,0.01736,0.001884,0.0018082176
-0.01754,-0.01754,-0.01754,-0.01754,-0.01754,-0.01754,0.00187,0.0018459096
-0.01762,-0.01762,-0.01762,-0.01762,-0.01762,-0.01762,0.001887,0.0018627864
0.01786,0.01786,0.01786,0.01786,0.01786,0.01786,0.00199,0.0019138776
0.01798,0.01798,0.01798,0.01798,0.01798,0.01798,0.002016,0.0019396824
0.018,0.018,0.018,0.018,0.018,0.018,0.00202,0.001944
0.01808,0.01808,0.01808,0.01808,0.01808,0.01808,0.002038,0.0019613184
-0.01814,-0.01814,-0.01814,-0.01814,-0.01814,-0.01814,0.001998,0.0019743576
-0.01816,-0.01816,-0.01816,-0.01816,-0.01816,-0.01816,0.002002,0.0019787136
0.0182,0.0182,0.0182,0.0182,0.0182,0.0182,0.002064,0.00198744
-0.01822,-0.01822,-0.01822,-0.01822,-0.01822,-0.01822,0.002015,0.0019918104
-0.01848,-0.01848,-0.01848,-0.01848,-0.01848,-0.01848,0.002072,0.0020490624
0.0185,0.0185,0.0185,0.0185,0.0185,0.0185,0.00213,0.0020535
0.0186,0.0186,0.0186,0.0186,0.0186,0.0186,0.002153,0.00207576
0.01864,0.01864,0.01864,0.01864,0.01864,0.01864,0.002162,0.0020846976
0.01866,0.01866,0.01866,0.01866,0.01866,0.01866,0.002166,0.0020891736
-0.0187,-0.0187,-0.0187,-0.0187,-0.0187,-0.0187,0.002121,0.00209814
0.01874,0.01874,0.01874,0.01874,0.01874,0.01874,0.002184,0.0021071256
0.01878,0.01878,0.01878,0.01878,0.01878,0.01878,0.002193,0.0021161304
0.01892,0.01892,0.01892,0.01892,0.01892,0.01892,0.002225,0.0021477984
-0.01898,-0.01898,-0.01898,-0.01898,-0.01898,-0.01898,0.002184,0.0021614424
-0.01916,-0.01916,-0.01916,-0.01916,-0.01916,-0.01916,0.002225,0.0022026336
-0.01938,-0.01938,-0.01938,-0.01938,-0.01938,-0.01938,0.002275,0.0022535064
-0.01956,-0.01956,-0.01956,-0.01956,-0.01956,-0.01956,0.002317,0.0022955616
-0.01962,-0.01962,-0.01962,-0.01962,-0.01962,-0.01962,0.002331,0.0023096664
0.01976,0.01976,0.01976,0.01976,0.01976,0.01976,0.002421,0.0023427456
-0.01992,-0.01992,-0.01992,-0.01992,-0.01992,-0.01992,0.002402,0.0023808384
0.01996,0.01996,0.01996,0.01996,0.01996,0.01996,0.002469,0.0023904096
0.01998,0.01998,0.01998,0.01998,0.01998,0.01998,0.002474,0.0023952024
0.02024,0.02024,0.02024,0.02024,0.02024,0.02024,0.002537,0.0024579456
-0.02032,-0.02032,-0.02032,-0.02032,-0.02032,-0.02032,0.002498,0.0024774144
0.02044,0.02044,0.02044,0.02044,0.02044,0.02044,0.002586,0.0025067616
-0.02052,-0.02052,-0.02052,-0.02052,-0.02052,-0.02052,0.002546,0.0025264224
0.02056,0.02056,0.02056,0.02056,0.02056,0.02056,0.002616,0.0025362816
0.02064,0.02064,0.02064,0.02064,0.02064,0.02064,0.002636,0.0025560576
0.02074,0.02074,0.02074,0.02074,0.02074,0.02074,0.00266,0.0025808856
-0.02074,-0.02074,-0.02074,-0.02074,-0.02074,-0.02074,0.0026,0.0025808856
-0.0208,-0.0208,-0.0208,-0.0208,-0.0208,-0.0208,0.002615,0.00259584
0.02106,0.02106,0.02106,0.02106,0.02106,0.02106,0.002741,0.0026611416
-0.02132,-0.02132,-0.02132,-0.02132,-0.02132,-0.02132,0.002746,0.0027272544
-0.0215,-0.0215,-0.0215,-0.0215,-0.0215,-0.0215,0.002792,0.0027735
0.0216,0.0216,0.0216,0.0216,0.0216,0.0216,0.00288,0.00279936
-0.02182,-0.02182,-0.02182,-0.02182,-0.02182,-0.02182,0.002874,0.0028566744
-0.02194,-0.02194,-0.02194,-0.02194,-0.02194,-0.02194,0.002906,0.0028881816
-0.02206,-0.02206,-0.02206,-0.02206,-0.02206,-0.02206,0.002937,0.0029198616
-0.0221,-0.0221,-0.0221,-0.0221,-0.0221,-0.0221,0.002948,0.00293046
-0.02212,-0.02212,-0.02212,-0.02212,-0.02212,-0.02212,0.002953,0.0029357664
0.02224,0.02224,0.02224,0.02224,0.02224,0.02224,0.003049,0.0029677056
-0.02226,-0.02226,-0.02226,-0.02226,-0.02226,-0.02226,0.00299,0.0029730456
0.02236,0.02236,0.02236,0.02236,0.02236,0.02236,0.003081,0.0029998176
-0.02236,-0.02236,-0.02236,-0.02236,-0.02236,-0.02236,0.003017,0.0029998176
-0.02244,-0.02244,-0.02244,-0.02244,-0.02244,-0.02244,0.003038,0.0030213216
-0.02246,-0.02246,-0.02246,-0.02246,-0.02246,-0.02246,0.003043,0.0030267096
0.02246,0.02246,0.02246,0.02246,0.02246,0.02246,0.003108,0.0030267096
0.02264,0.02264,0.02264,0.02264,0.02264,0.02264,0.003157,0.0030754176
-0.02266,-0.02266,-0.02266,-0.02266,-0.02266,-0.02266,0.003097,0.0030808536
-0.02268,-0.02268,-0.02268,-0.02268,-0.02268,-0.02268,0.003103,0.0030862944
-0.02298,-0.02298,-0.02298,-0.02298,-0.02298,-0.02298,0.003184,0.0031684824
-0.02304,-0.02304,-0.02304,-0.02304,-0.02304,-0.02304,0.003201,0.0031850496
-0.02312,-0.02312,-0.02312,-0.02312,-0.02312,-0.02312,0.003223,0.0032072064
0.02314,0.02314,0.02314,0.02314,0.02314,0.02314,0.003295,0.0032127576
0.02316,0.02316,0.02316,0.02316,0.02316,0.02316,0.003301,0.0032183136
-0.0233,-0.0233,-0.0233,-0.0233,-0.0233,-0.0233,0.003273,0.00325734
-0.02336,-0.02336,-0.02336,-0.02336,-0.02336,-0.02336,0.003289,0.0032741376
-0.02342,-0.02342,-0.02342,-0.02342,-0.02342,-0.02342,0.003306,0.0032909784
0.02342,0.02342,0.02342,0.02342,0.02342,0.02342,0.003374,0.0032909784
-0.02344,-0.02344,-0.02344,-0.02344,-0.02344,-0.02344,0.003312,0.0032966016
0.02348,0.02348,0.02348,0.02348,0.02348,0.02348,0.003391,0.0033078624
0.02354,0.02354,0.02354,0.02354,0.02354,0.02354,0.003408,0.0033247896
0.02378,0.02378,0.02378,0.02378,0.02378,0.02378,0.003476,0.0033929304
-0.02382,-0.02382,-0.02382,-0.02382,-0.02382,-0.02382,0.003419,0.0034043544
0.02402,0.02402,0.02402,0.02402,0.02402,0.02402,0.003545,0.0034617624
0.02412,0.02412,0.02412,0.02412,0.02412,0.02412,0.003574,0.0034906464
0.02426,0.02426,0.02426,0.02426,0.02426,0.02426,0.003615,0.0035312856
-0.02428,-0.02428,-0.02428,-0.02428,-0.02428,-0.02428,0.003551,0.0035371104
0.02432,0.02432,0.02432,0.02432,0.02432,0.02432,0.003633,0.0035487744
-0.02438,-0.02438,-0.02438,-0.02438,-0.02438,-0.02438,0.00358,0.0035663064
-0.02446,-0.02446,-0.02446,-0.02446,-0.02446,-0.02446,0.003603,0.0035897496
0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.003686,0.0036015
-0.02468,-0.02468,-0.02468,-0.02468,-0.02468,-0.02468,0.003668,0.0036546144
-0.0248,-0.0248,-0.0248,-0.0248,-0.0248,-0.0248,0.003703,0.00369024
0.0249,0.0249,0.0249,0.0249,0.0249,0.0249,0.003805,0.00372006
-0.02494,-0.02494,-0.02494,-0.02494,-0.02494,-0.02494,0.003745,0.0037320216
0.02496,0.02496,0.02496,0.02496,0.02496,0.02496,0.003823,0.0037380096
-0.02514,-0.02514,-0.02514,-0.02514,-0.02514,-0.02514,0.003805,0.0037921176
-0.02546,-0.02546,-0.02546,-0.02546,-0.02546,-0.02546,0.003901,0.0038892696
-0.0257,-0.0257,-0.0257,-0.0257,-0.0257,-0.0257,0.003975,0.00396294
0.02574,0.02574,0.02574,0.02574,0.02574,0.02574,0.004061,0.0039752856
-0.02578,-0.02578,-0.02578,-0.02578,-0.02578,-0.02578,0.003999,0.0039876504
0.0259,0.0259,0.0259,0.0259,0.0259,0.0259,0.004111,0.00402486
0.02592,0.02592,0.02592,0.02592,0.02592,0.02592,0.004117,0.0040310784
-0.0262,-0.0262,-0.0262,-0.0262,-0.0262,-0.0262,0.004129,0.00411864
0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.004237,0.00415014
-0.02646,-0.02646,-0.02646,-0.02646,-0.02646,-0.02646,0.004211,0.0042007896
0.02646,0.02646,0.02646,0.02646,0.02646,0.02646,0.004287,0.0042007896
0.02648,0.02648,0.02648,0.02648,0.02648,0.02648,0.004294,0.0042071424
0.02652,0.02652,0.02652,0.02652,0.02652,0.02652,0.004306,0.0042198624
-0.02668,-0.02668,-0.02668,-0.02668,-0.02668,-0.02668,0.004281,0.0042709344
-0.0267,-0.0267,-0.0267,-0.0267,-0.0267,-0.0267,0.004287,0.00427734
-0.0268,-0.0268,-0.0268,-0.0268,-0.0268,-0.0268,0.004319,0.00430944
0.0268,0.0268,0.0268,0.0268,0.0268,0.0268,0.004396,0.00430944
-0.02686,-0.02686,-0.02686,-0.02686,-0.02686,-0.02686,0.004338,0.0043287576
-0.0269,-0.0269,-0.0269,-0.0269,-0.0269,-0.0269,0.004351,0.00434166
-0.027,-0.027,-0.027,-0.027,-0.027,-0.027,0.004383,0.004374
0.02712,0.02712,0.02712,0.02712,0.02712,0.02712,0.0045,0.0044129664
0.0273,0.0273,0.0273,0.0273,0.0273,0.0273,0.004559,0.00447174
0.02732,0.02732,0.02732,0.02732,0.02732,0.02732,0.004566,0.0044782944
0.02736,0.02736,0.02736,0.02736,0.02736,0.02736,0.004579,0.0044914176
-0.02746,-0.02746,-0.02746,-0.02746,-0.02746,-0.02746,0.004533,0.0045243096
0.0276,0.0276,0.0276,0.0276,0.0276,0.0276,0.004658,0.00457056
0.0279,0.0279,0.0279,0.0279,0.0279,0.0279,0.004759,0.00467046
-0.02792,-0.02792,-0.02792,-0.02792,-0.02792,-0.02792,0.004685,0.0046771584
0.02794,0.02794,0.02794,0.02794,0.02794,0.02794,0.004772,0.0046838616
-0.02798,-0.02798,-0.02798,-0.02798,-0.02798,-0.02798,0.004705,0.0046972824
