<Nodes>
86		"ContElem2"		75		58		14;
87		"ContElem2"		59		45		49;
88		"ContElem2"		60		59		17;
89		"ContElem2"		60		17		18;
90		"ContElem2"		88		57		61;
91		"ContElem2"		61		20		21;
92		"ContElem2"		82		56		79;
93		"ContElem2"		63		62		23;
94		"ContElem2"		89		63		78;
95		"ContElem2"		63		23		24;
96		"ContElem2"		78		63		55;
97		"ContElem2"		64		26		27;
98		"ContElem2"		90		80		73;
99		"ContElem2"		65		27		28;
100		"ContElem2"		83		54		77;
101		"ContElem2"		67		66		30;
102		"ContElem2"		84		77		66;
103		"ContElem2"		67		30		31;
104		"ContElem2"		84		67		53;
105		"ContElem2"		85		81		44;
106		"ContElem2"		85		84		68;
107		"ContElem2"		69		36		37;
108		"ContElem2"		70		50		58;
109		"ContElem2"		91		44		81;
110		"ContElem2"		70		51		69;
111		"ContElem2"		71		42		8;
112		"ContElem2"		83		71		41;
113		"ContElem2"		72		47		10;
114		"ContElem2"		82		72		43;
115		"ContElem2"		73		41		9;
116		"ContElem2"		90		73		47;
117		"ContElem2"		74		44		7;
118		"ContElem2"		86		84		85;
119		"ContElem2"		75		14		15;
120		"ContElem2"		75		15		49;
121		"ContElem2"		76		43		45;
122		"ContElem2"		76		45		59;
123		"ContElem2"		84		66		67;
124		"ContElem2"		77		42		71;
125		"ContElem2"		90		79		89;
126		"ContElem2"		78		55		64;
127		"ContElem2"		89		79		62;
128		"ContElem2"		79		47		72;
129		"ContElem2"		80		64		65;
130		"ContElem2"		83		80		65;
131		"ContElem2"		91		51		70;
132		"ContElem2"		85		44		74;
133		"ContElem2"		88		43		76;
134		"ContElem2"		82		61		56;
135		"ContElem2"		83		41		80;
136		"ContElem2"		83		65		54;
137		"ContElem2"		84		53		68;
138		"ContElem2"		86		77		84;
139		"ContElem2"		85		68		52;
140		"ContElem2"		85		52		81;
141		"ContElem2"		86		74		42;
142		"ContElem2"		86		42		77;
143		"ContElem2"		87		48		5;
144		"ContElem2"		87		46		58;
145		"ContElem2"		88		76		57;
146		"ContElem2"		88		61		82;
147		"ContElem2"		89		62		63;
148		"ContElem2"		90		89		78;
149		"ContElem2"		90		78		80;
150		"ContElem2"		90		47		79;
151		"ContElem2"		91		70		46;
152		"ContElem2"		91		46		6;
</Elements>
