-0.000200	-0.000170
-0.000500	-0.000170
0.002300	-0.000170
-0.002800	-0.000170
0.003100	-0.000170
-0.004100	-0.000170
-0.004600	-0.000170
-0.005700	-0.000170
-0.006200	-0.000170
0.006400	-0.000170
-0.007100	-0.000170
-0.007200	-0.000170
0.007200	-0.000170
-0.007400	-0.000170
0.009200	-0.000169
0.011400	-0.000169
0.011600	-0.000169
-0.012800	-0.000169
-0.013200	-0.000169
-0.013300	-0.000169
0.013900	-0.000169
0.014100	-0.000169
0.014600	-0.000169
0.015100	-0.000169
-0.015900	-0.000169
-0.016600	-0.000169
-0.017300	-0.000169
0.017400	-0.000169
-0.018000	-0.000169
0.018000	-0.000169
0.018200	-0.000169
-0.018200	-0.000169
0.018300	-0.000169
0.020000	-0.000168
-0.021700	-0.000168
-0.021800	-0.000168
-0.023100	-0.000168
-0.023900	-0.000168
0.024400	-0.000168
-0.024800	-0.000167
-0.025300	-0.000167
-0.026200	-0.000167
-0.026500	-0.000167
-0.027400	-0.000167
0.027600	-0.000167
0.027800	-0.000167
-0.028000	-0.000167
-0.029700	-0.000167
-0.030300	-0.000166
-0.031500	-0.000166
-0.031900	-0.000166
0.032400	-0.000166
0.032700	-0.000166
-0.032900	-0.000166
-0.033500	-0.000166
0.033800	-0.000166
-0.034100	-0.000165
0.035100	-0.000165
-0.035600	-0.000165
0.035800	-0.000165
-0.038200	-0.000164
0.038300	-0.000164
-0.038500	-0.000164
-0.038800	-0.000164
-0.039400	-0.000164
-0.040800	-0.000164
-0.040900	-0.000164
0.040900	-0.000164
-0.041400	-0.000163
-0.042000	-0.000163
-0.042600	-0.000163
0.043000	-0.000163
-0.043500	-0.000163
0.043700	-0.000163
0.043900	-0.000163
0.045000	-0.000162
-0.046000	-0.000162
0.046500	-0.000162
-0.047200	-0.000162
0.047800	-0.000161
0.048500	-0.000161
-0.048900	-0.000161
0.049000	-0.000161
-0.049400	-0.000161
-0.050400	-0.000160
-0.051000	-0.000160
-0.051600	-0.000160
-0.052700	-0.000160
0.052800	-0.000159
-0.052900	-0.000159
-0.053000	-0.000159
0.054800	-0.000159
0.055000	-0.000159
-0.056100	-0.000158
0.056500	-0.000158
-0.057100	-0.000158
0.058900	-0.000157
-0.059000	-0.000157
0.060300	-0.000156
0.061000	-0.000156
0.061800	-0.000156
0.062000	-0.000156
-0.062500	-0.000155
0.063700	-0.000155
-0.063900	-0.000155
-0.064200	-0.000155
0.064400	-0.000155
0.064500	-0.000155
-0.064800	-0.000154
0.065000	-0.000154
0.065700	-0.000154
-0.066800	-0.000153
0.067300	-0.000153
-0.068500	-0.000153
-0.068700	-0.000153
-0.068800	-0.000152
0.068900	-0.000152
-0.068900	-0.000152
0.069600	-0.000152
-0.069900	-0.000152
0.070400	-0.000152
0.070900	-0.000151
-0.070900	-0.000151
-0.071000	-0.000151
-0.071400	-0.000151
0.073000	-0.000150
-0.073400	-0.000150
-0.073700	-0.000150
-0.073800	-0.000150
-0.075900	-0.000149
0.076000	-0.000149
0.077300	-0.000148
-0.077800	-0.000148
0.078200	-0.000147
0.078300	-0.000147
-0.079400	-0.000147
-0.079800	-0.000147
0.079900	-0.000147
-0.080100	-0.000146
0.080500	-0.000146
-0.081100	-0.000146
0.081100	-0.000146
0.081300	-0.000146
-0.083100	-0.000145
-0.083300	-0.000145
0.084700	-0.000144
-0.084700	-0.000144
-0.084800	-0.000144
-0.085000	-0.000144
-0.085900	-0.000143
0.087100	-0.000142
-0.087200	-0.000142
-0.087300	-0.000142
0.087600	-0.000142
0.087700	-0.000142
0.088400	-0.000141
-0.089000	-0.000141
-0.089100	-0.000141
-0.089800	-0.000141
0.089900	-0.000140
-0.090000	-0.000140
0.092400	-0.000139
-0.092600	-0.000139
0.094200	-0.000138
0.094400	-0.000138
-0.094500	-0.000138
0.095000	-0.000137
0.095200	-0.000137
0.095300	-0.000137
0.098200	-0.000135
-0.099500	-0.000134
-0.099600	-0.000134
0.100000	-0.000134
-0.100400	-0.000134
0.100900	-0.000133
0.101400	-0.000133
-0.101500	-0.000133
0.102600	-0.000132
0.102700	-0.000132
-0.102800	-0.000132
0.103500	-0.000131
-0.103800	-0.000131
-0.104200	-0.000131
0.104600	-0.000131
0.104800	-0.000130
-0.104800	-0.000130
-0.105500	-0.000130
-0.106100	-0.000129
0.106600	-0.000129
0.107000	-0.000129
-0.107200	-0.000129
0.107700	-0.000128
0.108100	-0.000128
0.108200	-0.000128
0.109300	-0.000127
-0.109500	-0.000127
-0.110100	-0.000126
-0.110700	-0.000126
0.111300	-0.000126
-0.111400	-0.000125
-0.111500	-0.000125
0.111700	-0.000125
-0.111900	-0.000125
-0.112200	-0.000125
0.112200	-0.000125
0.112300	-0.000125
0.113800	-0.000124
0.114000	-0.000123
0.114500	-0.000123
-0.114800	-0.000123
-0.115000	-0.000123
-0.115100	-0.000123
-0.116800	-0.000121
0.117500	-0.000121
-0.118200	-0.000120
-0.118500	-0.000120
-0.118900	-0.000120
-0.119200	-0.000119
0.119700	-0.000119
0.120400	-0.000118
0.121200	-0.000118
0.121400	-0.000118
0.122000	-0.000117
0.122400	-0.000117
-0.122400	-0.000117
0.122700	-0.000116
-0.123100	-0.000116
-0.123200	-0.000116
0.124600	-0.000115
-0.124900	-0.000115
